-----
{
 "description": "The table refers to district wise distribution of Deep Tubewells according to the farmers holding size . The report has been sourced from 2nd census of minor irrigation scheme(1993-94) from ministry of water resources.", 
 "file_name": "Statedptbwltab3.3.csv", 
 "title": "Download CSV for District wise Distribution of Deep Tubewells according to The Farmers holding size for 2nd Census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Statedptbwltab3.3.csv"
}
-----
"State","District","Marginal (0-1 ha)","Small (1-2 ha)","Medium (2-10 ha)","Big ( > 10 ha)","Total"
"ASSAM","HAILAKANDI",0,0,0,0,0
"ASSAM","JORHAT",0,0,0,0,0
"ASSAM","KAMRUP",0,0,0,0,0
"ASSAM","KARBI ANGLONG",0,0,0,0,0
"ASSAM","KARIMGANJ",0,0,0,0,0
"ASSAM","KOKRAJHAR",0,0,0,0,0
"ASSAM","LAKHIMPUR",0,0,0,0,0
"ASSAM","MARIGAON",0,0,0,0,0
"ASSAM","NAGAON",0,0,0,0,0
"ASSAM","NALBARI",0,0,0,0,0
"ASSAM","NORTH CACHAR HILLS",0,0,0,0,0
"ASSAM","SIBSAGAR",0,0,0,0,0
"ASSAM","SONITPUR",0,0,0,0,0
"ASSAM","TINSUKIA",0,0,0,0,0
"BIHAR","ARARIA",0,0,0,0,0
"BIHAR","AURANGABAD",1,0,0,0,1
"BIHAR","BANKA",0,0,0,0,0
"BIHAR","BEGUSARAI",0,0,0,0,0
"BIHAR","BHABUA",0,0,0,1,1
"BIHAR","BHAGALPUR",0,0,0,0,0
"BIHAR","BHOJPUR",0,0,0,0,0
"BIHAR","BOKARO",NA,NA,NA,NA,NA
"BIHAR","BUXAR",0,0,0,0,0
"BIHAR","CHAMPARAN EAST",0,0,0,1,1
"BIHAR","CHAMPARAN WEST",0,0,0,1,1
"BIHAR","CHATRA",NA,NA,NA,NA,NA
"BIHAR","DARBHANGA",0,0,0,0,0
"BIHAR","DEOGHAR",NA,NA,NA,NA,NA
"BIHAR","DHANBAD",NA,NA,NA,NA,NA
"BIHAR","DUMKA",0,0,0,0,0
"BIHAR","GARHWA",0,0,0,0,0
"BIHAR","GAYA",0,0,2,1,3
"BIHAR","GIRIDIH",0,0,0,0,0
"BIHAR","GODDA",NA,NA,NA,NA,NA
"BIHAR","GOPALGANJ",0,0,0,0,0
"BIHAR","GUMLA",NA,NA,NA,NA,NA
"BIHAR","HAZARIBAG",NA,NA,NA,NA,NA
"BIHAR","JAMUI",0,0,0,0,0
"BIHAR","JEHANABAD",0,0,0,0,0
"BIHAR","KATIHAR",0,0,0,0,0
"BIHAR","KHAGARIA",0,0,0,0,0
"BIHAR","KISHANGANJ",0,0,0,0,0
"BIHAR","KODARMA",14,0,0,0,14
"BIHAR","LAKHISARAI",0,0,0,0,0
"BIHAR","LOHARDAGA",NA,NA,NA,NA,NA
"BIHAR","MADHEPURA",0,0,0,0,0
"BIHAR","MADHUBANI",23,0,0,0,23
"BIHAR","MUNGER",0,0,1,0,1
"BIHAR","MUZAFFARPUR",4,1,0,0,5
"BIHAR","NALANDA",1,7,33,2,43
"BIHAR","NAWADA",0,0,0,0,0
"BIHAR","PAKUR",0,0,0,0,0
"BIHAR","PALAMU",NA,NA,NA,NA,NA
"BIHAR","PATNA",0,7,12,7,26
"BIHAR","PURNIA",0,0,0,0,0
"BIHAR","RANCHI",NA,NA,NA,NA,NA
"BIHAR","ROHTAS",0,0,0,0,0
"BIHAR","SAHARSA",0,0,0,0,0
"BIHAR","SAHEBGANJ",NA,NA,NA,NA,NA
"BIHAR","SAMASTIPUR",1,0,0,12,13
"BIHAR","SARAN",0,0,0,0,0
"BIHAR","SHEIKHPURA",0,0,0,0,0
"BIHAR","SHEOHAR",0,0,0,0,0
"BIHAR","SINGHBHUM EAST",0,0,0,0,0
"BIHAR","SINGHBHUM WEST",0,0,0,0,0
"BIHAR","SITAMARHI",1,0,0,0,1
"BIHAR","SIWAN",0,0,0,0,0
"BIHAR","SUPAUL",0,0,0,0,0
"BIHAR","VAISHALI",0,0,0,0,0
"GOA","NORTH GOA",0,0,1,0,1
"GOA","SOUTH GOA",0,0,0,0,0
"GUJARAT","",NA,NA,NA,NA,NA
"HARYANA","AMBALA",9,76,920,162,1167
"HARYANA","BHIWANI",0,10,15,0,25
"HARYANA","FARIDABAD",NA,NA,NA,NA,NA
"HARYANA","GURGAON",9,26,40,13,88
"HARYANA","HISAR",NA,NA,NA,NA,NA
"HARYANA","JIND",43,49,121,10,223
"HARYANA","KAITHAL",9,65,525,27,626
"HARYANA","KARNAL",47,148,951,78,1224
"HARYANA","KURUKSHETRA",5,24,191,11,231
"HARYANA","MEHANDERGARH",0,20,67,1,88
"HARYANA","PANCHKULA",0,2,50,8,60
"HARYANA","PANIPAT",16,22,70,8,116
"HARYANA","RIWARI",NA,NA,NA,NA,NA
"HARYANA","ROHTAK",NA,NA,NA,NA,NA
"HARYANA","SIRSA",0,4,66,5,75
"HARYANA","SONIPAT",0,1,9,0,10
"HARYANA","YAMUNA NAGAR",3,9,108,16,136
"HIMACHAL PRADESH","Bilaspur",NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Chamba",NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Hamirpur",NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Kangra",0,0,0,1,1
"HIMACHAL PRADESH","Kinnaur",NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Kullu",NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Lahul & Spiti",NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Mandi",0,0,0,2,2
"HIMACHAL PRADESH","Shimla",NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Sirmaur",0,0,0,6,6
"HIMACHAL PRADESH","Solan",0,0,0,4,4
"HIMACHAL PRADESH","Una",0,0,0,2,2
"JAMMU & KASHMIR","Anantnagh",NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Baramulla",4,2,2,1,9
"JAMMU & KASHMIR","Budgam",NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Doda",NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Jammu",14,20,18,12,64
"JAMMU & KASHMIR","Kargil",NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Kathua",2,7,0,0,9
"JAMMU & KASHMIR","Kupwara",NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Leh",NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Poonch",NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Pulwama",NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Rajouri",NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Srinagar",3,2,8,2,15
"JAMMU & KASHMIR","Udhampur",NA,NA,NA,NA,NA
"KARNATAKA","BANGALORE RURAL",2673,2988,2293,194,8148
"KARNATAKA","BANGALORE URBAN",2338,2405,2631,119,7493
"KARNATAKA","BELGAUM",1773,4484,5099,306,11662
"KARNATAKA","BELLARY",1033,2109,5098,803,9043
"KARNATAKA","BIDAR",295,1250,930,270,2745
"KARNATAKA","BIJAPUR",792,2045,2396,222,5455
"KARNATAKA","CHIKKAMAGALORE",286,559,880,306,2031
"KARNATAKA","CHITRADURGA",912,2532,4436,1120,9000
"KARNATAKA","DAKSHINA KANNADA",287,512,819,67,1685
"KARNATAKA","DHARWAR",1125,3938,5406,544,11013
"KARNATAKA","GULBARGA",31,12,48,22,113
"KARNATAKA","HASSAN",182,409,522,71,1184
"KARNATAKA","KODAGU",3,5,12,3,23
"KARNATAKA","KOLAR",6401,8431,5866,423,21121
"KARNATAKA","MANDYA",899,1487,641,122,3149
"KARNATAKA","MYSORE",802,1998,1304,126,4230
"KARNATAKA","RAICHUR",507,1646,1773,593,4519
"KARNATAKA","SHIMOGA",953,2095,2972,372,6392
"KARNATAKA","TUMKUR",7287,10798,11312,783,30180
"KARNATAKA","UTTARA KANNADA",40,146,214,8,408
"KERALA","ALAPUZHA",0,0,0,0,0
"KERALA","ERANAKULAM",0,0,2,1,3
"KERALA","IDUKKI",0,0,0,0,0
"KERALA","KANNUR",0,0,0,1,1
"KERALA","KASARAGODE",0,0,2,3,5
"KERALA","KOLLAM",0,0,0,0,0
"KERALA","KOTTAYAM",1,0,1,9,11
"KERALA","KOZHIKODE",0,0,1,0,1
"KERALA","MALAPPURAM",0,1,0,1,2
"KERALA","PALAKKAD",0,0,0,0,0
"KERALA","PATHANAMTHITTA",0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM",2,0,0,0,2
"KERALA","THRISSUR",0,0,1,0,1
"KERALA","WAYANAD",NA,NA,NA,NA,NA
"MADHYA PRADESH","BALAGHAT",0,0,0,0,0
"MADHYA PRADESH","BASTAR",0,0,0,0,0
"MADHYA PRADESH","BETUL",1,0,5,4,10
"MADHYA PRADESH","BHIND",3,3,31,3,40
"MADHYA PRADESH","BHOPAL",NA,NA,NA,NA,NA
"MADHYA PRADESH","BILASPUR",3,1,10,1,15
"MADHYA PRADESH","CHHATARPUR",0,4,6,4,14
"MADHYA PRADESH","CHHINDWARA",0,0,0,261,261
"MADHYA PRADESH","DAMOH",0,0,24,5,29
"MADHYA PRADESH","DATIA",NA,NA,NA,NA,NA
"MADHYA PRADESH","DEWAS",0,0,0,42,42
"MADHYA PRADESH","DHAR",0,1,13,10,24
"MADHYA PRADESH","DURG",0,0,0,0,0
"MADHYA PRADESH","GUNA",0,4,13,4,21
"MADHYA PRADESH","GWALIOR",0,0,1,0,1
"MADHYA PRADESH","HOSHANGABAD",0,0,2,0,2
"MADHYA PRADESH","INDORE",12,26,38,10,86
"MADHYA PRADESH","JABALPUR",0,0,0,405,405
"MADHYA PRADESH","JHABUA",0,0,0,0,0
"MADHYA PRADESH","KHANDWA",0,0,0,0,0
"MADHYA PRADESH","KHARGONE",0,2,7,5,14
"MADHYA PRADESH","MANDLA",0,0,0,0,0
"MADHYA PRADESH","MANDSAUR",18,8,22,527,575
"MADHYA PRADESH","MORENA",1,4,37,3,45
"MADHYA PRADESH","NARSIMHAPUR",211,253,556,3,1023
"MADHYA PRADESH","PANNA",0,0,0,0,0
"MADHYA PRADESH","RAIGARH",0,4,21,1,26
"MADHYA PRADESH","RAIPUR",0,0,3,0,3
"MADHYA PRADESH","RAISEN",0,0,0,0,0
"MADHYA PRADESH","RAJGARH",0,1,10,0,11
"MADHYA PRADESH","RAJNANDGAON",0,0,1,0,1
"MADHYA PRADESH","RATLAM",6,15,49,13,83
"MADHYA PRADESH","REWA",0,0,6,5,11
"MADHYA PRADESH","SAGAR",1,4,13,76,94
"MADHYA PRADESH","SATNA",8,20,39,89,156
"MADHYA PRADESH","SEHORE",0,0,0,0,0
"MADHYA PRADESH","SEONI",0,0,1267,0,1267
"MADHYA PRADESH","SHAHDOL",0,0,0,3,3
"MADHYA PRADESH","SHAJAPUR",0,0,0,346,346
"MADHYA PRADESH","SHIVPURI",9,12,23,11,55
"MADHYA PRADESH","SIDHI",0,0,0,0,0
"MADHYA PRADESH","SURGUJA",0,0,0,0,0
"MADHYA PRADESH","TIKAMGARH",47,142,235,11,435
"MADHYA PRADESH","UJJAIN",0,0,0,38,38
"MADHYA PRADESH","VIDISHA",1,5,13,6,25
"MAHARASHTRA","",NA,NA,NA,NA,NA
"MANIPUR","BISHNUPUR",NA,NA,NA,NA,NA
"MANIPUR","CHANDEL",NA,NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR",NA,NA,NA,NA,NA
"MANIPUR","IMPHAL",NA,NA,NA,NA,NA
"MANIPUR","SENAPATI",NA,NA,NA,NA,NA
"MANIPUR","TAMENGLONG",NA,NA,NA,NA,NA
"MANIPUR","THOUBAL",NA,NA,NA,NA,NA
"MANIPUR","UKHRUL",NA,NA,NA,NA,NA
"MEGHALAYA","EAST GARO HILLS",0,0,0,0,0
"MEGHALAYA","EAST KHASI HILLS",NA,NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS",NA,NA,NA,NA,NA
"MEGHALAYA","RI BHOI DISTRICT",NA,NA,NA,NA,NA
"MEGHALAYA","SOUTH GARO HILLS",NA,NA,NA,NA,NA
"MEGHALAYA","WEST GARO HILLS",0,0,0,0,0
"MEGHALAYA","WEST KHASI HILLS",NA,NA,NA,NA,NA
"MIZORAM","AIZAWL",NA,NA,NA,NA,NA
"MIZORAM","CHHIMTUIPUI",NA,NA,NA,NA,NA
"MIZORAM","LUNGLEI",NA,NA,NA,NA,NA
"NAGALAND","KOHIMA",0,0,0,0,0
"NAGALAND","MOKOKCHUNG",NA,NA,NA,NA,NA
"NAGALAND","MON",NA,NA,NA,NA,NA
"NAGALAND","PHEK",NA,NA,NA,NA,NA
"NAGALAND","TUENSANG",NA,NA,NA,NA,NA
"NAGALAND","WOKHA",NA,NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO",NA,NA,NA,NA,NA
"ORISSA","ANGUL",NA,NA,NA,NA,NA
"ORISSA","BALASORE",0,1,0,0,1
"ORISSA","BARAGARH",0,0,0,0,0
"ORISSA","BHADRAK",0,0,0,0,0
"ORISSA","BOLANGIR",0,0,0,1,1
"ORISSA","BOUDH",0,0,0,1,1
"ORISSA","CUTTACK",0,0,0,1,1
"ORISSA","DEOGARH",NA,NA,NA,NA,NA
"ORISSA","DHENKANAL",0,0,0,0,0
"ORISSA","GAJAPATI",0,0,1,0,1
"ORISSA","GANJAM",0,0,0,0,0
"ORISSA","JAGATSINGHPUR",0,0,0,0,0
"ORISSA","JAJPUR",0,0,0,2,2
"ORISSA","JHARSUGUDA",0,0,0,0,0
"ORISSA","KALAHANDI",0,0,0,0,0
"ORISSA","KENDRAPARA",0,0,0,0,0
"ORISSA","KEONJHAR",0,0,0,0,0
"ORISSA","KHURDA",0,0,0,1,1
"ORISSA","KORAPUT",NA,NA,NA,NA,NA
"ORISSA","MALKANGIRI",NA,NA,NA,NA,NA
"ORISSA","MAYURBHANJ",0,0,0,1,1
"ORISSA","NAYAGARH",0,0,0,0,0
"ORISSA","NOWRANGPUR",NA,NA,NA,NA,NA
"ORISSA","NUAPADA",0,0,0,0,0
"ORISSA","PHULBANI",NA,NA,NA,NA,NA
"ORISSA","PURI",0,3,0,0,3
"ORISSA","RAYAGADA",0,0,0,0,0
"ORISSA","SAMBALPUR",NA,NA,NA,NA,NA
"ORISSA","SONEPUR",NA,NA,NA,NA,NA
"ORISSA","SUNDARGARH",NA,NA,NA,NA,NA
"PUNJAB","AMRITSAR",0,0,0,0,0
"PUNJAB","BATHINDA",1,0,2,6,9
"PUNJAB","FARIDKOT",NA,NA,NA,NA,NA
"PUNJAB","FATEHGARH SAHIB",1,3,23,1,28
"PUNJAB","FEROZEPUR",NA,NA,NA,NA,NA
"PUNJAB","GURDASPUR",2,1,11,5,19
"PUNJAB","HOSHIARPUR",12,33,47,33,125
"PUNJAB","JALANDHAR",NA,NA,NA,NA,NA
"PUNJAB","KAPURTHALA",0,0,0,0,0
"PUNJAB","LUDHIANA",2,0,0,0,2
"PUNJAB","MANSA",1,0,9,5,15
"PUNJAB","PATIALA",2,14,273,112,401
"PUNJAB","ROPAR",0,0,9,1,10
"PUNJAB","SANGRUR",10,144,356,126,636
"RAJASTHAN","AJMER",0,1,1,0,2
"RAJASTHAN","ALWAR",NA,NA,NA,NA,NA
"RAJASTHAN","BANSWARA",NA,NA,NA,NA,NA
"RAJASTHAN","BARAN",6,21,183,19,229
"RAJASTHAN","BARMER",0,0,5,0,5
"RAJASTHAN","BHARATPUR",7,8,208,19,242
"RAJASTHAN","BHILWARA",1,1,24,0,26
"RAJASTHAN","BIKANER",0,0,2,1,3
"RAJASTHAN","BUNDI",1,1,4,2,8
"RAJASTHAN","CHITTORGARH",39,84,361,48,532
"RAJASTHAN","CHURU",1,0,0,2,3
"RAJASTHAN","DAUSA",0,0,2,1,3
"RAJASTHAN","DHOLPUR",NA,NA,NA,NA,NA
"RAJASTHAN","DUNGARPUR",2,1,16,9,28
"RAJASTHAN","GANGANAGAR",NA,NA,NA,NA,NA
"RAJASTHAN","HANUMANGARH",NA,NA,NA,NA,NA
"RAJASTHAN","JAIPUR",NA,NA,NA,NA,NA
"RAJASTHAN","JAISALMER",0,0,2,0,2
"RAJASTHAN","JALORE",0,0,19,24,43
"RAJASTHAN","JHALAWAR",0,0,16,9,25
"RAJASTHAN","JHUNJHNU",NA,NA,NA,NA,NA
"RAJASTHAN","JODHPUR",84,159,2272,978,3493
"RAJASTHAN","KOTA",3,16,207,83,309
"RAJASTHAN","NAGAUR",47,84,1169,509,1809
"RAJASTHAN","PALI",2,6,95,106,209
"RAJASTHAN","RAJSAMAND",0,0,2,0,2
"RAJASTHAN","SAWAI-MADHOPUR",0,0,8,3,11
"RAJASTHAN","SIKAR",NA,NA,NA,NA,NA
"RAJASTHAN","SIROHI",NA,NA,NA,NA,NA
"RAJASTHAN","TONK",0,0,0,0,0
"RAJASTHAN","UDAIPUR",0,1,4,0,5
"SIKKIM","EAST SIKKIM",NA,NA,NA,NA,NA
"SIKKIM","NORTH SIKKIM",NA,NA,NA,NA,NA
"SIKKIM","SOUTH SIKKIM",NA,NA,NA,NA,NA
"SIKKIM","WEST SIKKIM",NA,NA,NA,NA,NA
"TAMIL NADU","COIMBATORE",2,5,4,0,11
"TAMIL NADU","CUDDALORE",1247,887,764,48,2946
"TAMIL NADU","DHARMAPURI",111,154,85,2,352
"TAMIL NADU","DINDIGUL",7,3,8,0,18
"TAMIL NADU","ERODE",357,365,215,13,950
"TAMIL NADU","KANCHIPURAM",0,0,0,0,0
"TAMIL NADU","KANNIYAKUMARI",1,2,0,0,3
"TAMIL NADU","KARUR",0,0,0,0,0
"TAMIL NADU","MADRAS",NA,NA,NA,NA,NA
"TAMIL NADU","MADURAI",0,0,0,4,4
"TAMIL NADU","NAGAPATTINAM",0,0,0,0,0
"TAMIL NADU","NAMAKKAL",589,605,631,24,1849
"TAMIL NADU","PERAMBALUR",22,8,2,5,37
"TAMIL NADU","PUDUKOTTAI",3,3,13,4,23
"TAMIL NADU","RAMNATHAPURAM",2,0,0,0,2
"TAMIL NADU","SALEM",409,495,300,15,1219
"TAMIL NADU","SIVAGANGA",1,1,7,3,12
"TAMIL NADU","THANJAVUR",0,0,0,0,0
"TAMIL NADU","THE NILGIRIS",NA,NA,NA,NA,NA
"TAMIL NADU","THENI",222,46,15,0,283
"TAMIL NADU","THOOTHUGUDI",NA,NA,NA,NA,NA
"TAMIL NADU","TIRUNELVELI",3,0,0,1,4
"TAMIL NADU","TIRUVALLUR",92,76,89,5,262
"TAMIL NADU","TIRUVANNAMALAI",NA,NA,NA,NA,NA
"TAMIL NADU","TIRUVARUR",0,0,0,0,0
"TAMIL NADU","TRICHIRAPPALLI",0,0,0,0,0
"TAMIL NADU","VELLORE",NA,NA,NA,NA,NA
"TAMIL NADU","VILLUPURAM",3436,2240,2045,463,8184
"TAMIL NADU","VIRUDHUNAGAR",0,0,0,0,0
"TRIPURA","DHALAI",0,0,0,0,0
"TRIPURA","NORTH",0,0,0,0,0
"TRIPURA","SOUTH",0,0,0,0,0
"TRIPURA","WEST",0,0,0,0,0
"UTTAR PRADESH","AGRA",0,0,0,0,0
"UTTAR PRADESH","ALIGARH",0,0,0,0,0
"UTTAR PRADESH","ALLAHABAD",20,1,10,19,50
"UTTAR PRADESH","ALMORA",NA,NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR",0,0,0,0,0
"UTTAR PRADESH","AZAMGARH",0,0,0,0,0
"UTTAR PRADESH","BADAUN",0,0,0,0,0
"UTTAR PRADESH","BAHRAICH",0,0,0,0,0
"UTTAR PRADESH","BALLIA",1,0,1,0,2
"UTTAR PRADESH","BANDA",10,0,6,11,27
"UTTAR PRADESH","BARABANKI",NA,NA,NA,NA,NA
"UTTAR PRADESH","BAREILLY",0,0,0,2,2
"UTTAR PRADESH","BASTI",NA,NA,NA,NA,NA
"UTTAR PRADESH","BIJNOR",0,0,0,2,2
"UTTAR PRADESH","BULANDSHAHR",NA,NA,NA,NA,NA
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)",NA,NA,NA,NA,NA
"UTTAR PRADESH","DEHRADUN",6,0,0,0,6
"UTTAR PRADESH","DEORIA",0,0,0,3,3
"UTTAR PRADESH","ETAH",0,0,0,0,0
"UTTAR PRADESH","ETAWAH",0,0,2,0,2
"UTTAR PRADESH","FAIZABAD",0,0,0,0,0
"UTTAR PRADESH","FARUKHABAD",0,0,0,0,0
"UTTAR PRADESH","FATEHPUR",1,1,0,1,3
"UTTAR PRADESH","FIROZABAD",0,0,0,3,3
"UTTAR PRADESH","GHAZIABAD",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR",0,1,1,0,2
"UTTAR PRADESH","GONDA",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR",0,0,0,0,0
"UTTAR PRADESH","HAMIRPUR",0,1,0,0,1
"UTTAR PRADESH","HARDOI",0,0,0,0,0
"UTTAR PRADESH","HARDWAR",1,0,0,6,7
"UTTAR PRADESH","JALAUN",0,0,15,32,47
"UTTAR PRADESH","JAUNPUR",0,0,0,2,2
"UTTAR PRADESH","JHANSI",0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT",6,18,83,6,113
"UTTAR PRADESH","KANPUR NAGAR",0,0,0,0,0
"UTTAR PRADESH","KHIRI",0,0,0,0,0
"UTTAR PRADESH","KUSHI NAGAR",0,0,0,0,0
"UTTAR PRADESH","LALITPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","LUCKNOW",0,1,0,2,3
"UTTAR PRADESH","MAHOBA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAHRAJGANJ",0,1,0,0,1
"UTTAR PRADESH","MAINPURI",NA,NA,NA,NA,NA
"UTTAR PRADESH","MATHURA",NA,NA,NA,NA,NA
"UTTAR PRADESH","MAU",NA,NA,NA,NA,NA
"UTTAR PRADESH","MEERUT",0,0,0,0,0
"UTTAR PRADESH","MIRZAPUR",0,0,0,0,0
"UTTAR PRADESH","MORADABAD",0,0,0,0,0
"UTTAR PRADESH","MUZAFFER NAGAR",1,0,2,6,9
"UTTAR PRADESH","NAINITAL",0,0,0,0,0
"UTTAR PRADESH","PAURI GARHWAL",0,0,0,0,0
"UTTAR PRADESH","PILIBHIT",0,0,0,1,1
"UTTAR PRADESH","PITHORAGARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","PRATAPGARH",NA,NA,NA,NA,NA
"UTTAR PRADESH","RAEBARELY",0,0,0,0,0
"UTTAR PRADESH","RAMPUR",0,0,0,20,20
"UTTAR PRADESH","SAHARANPUR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SANT RAVIDAS NAGAR",0,0,0,0,0
"UTTAR PRADESH","SHAHJAHANPUR",0,0,1,1,2
"UTTAR PRADESH","SIDDHARTH NAGAR",NA,NA,NA,NA,NA
"UTTAR PRADESH","SITAPUR",2,0,0,0,2
"UTTAR PRADESH","SONBHADRA",NA,NA,NA,NA,NA
"UTTAR PRADESH","SULTANPUR",0,0,0,0,0
"UTTAR PRADESH","TEHRI GARHWAL",NA,NA,NA,NA,NA
"UTTAR PRADESH","UDHAMSINGH NAGAR",0,0,5,0,5
"UTTAR PRADESH","UNNAO",NA,NA,NA,NA,NA
"UTTAR PRADESH","UTTARKASHI",NA,NA,NA,NA,NA
"UTTAR PRADESH","VARANASI",1,0,0,0,1
"WEST BENGAL","BANKURA",0,0,0,0,0
"WEST BENGAL","BIRBHUM",0,0,0,0,0
"WEST BENGAL","BURDWAN",0,0,0,0,0
"WEST BENGAL","COOCHBEHAR",0,0,0,0,0
"WEST BENGAL","DAKSHIN DINAJPUR",0,0,0,0,0
"WEST BENGAL","DARJEELING",0,0,0,0,0
"WEST BENGAL","HOOGLY",0,0,0,0,0
"WEST BENGAL","HOWRAH",0,0,0,0,0
"WEST BENGAL","JALPAIGURI",0,0,0,1,1
"WEST BENGAL","MALDA",0,0,0,0,0
"WEST BENGAL","MIDNAPORE",0,0,0,0,0
"WEST BENGAL","MURSHIDABAD",0,0,0,0,0
"WEST BENGAL","NADIA",0,0,0,0,0
"WEST BENGAL","NORTH 24 PARGANAS",0,0,0,0,0
"WEST BENGAL","PURULIA",NA,NA,NA,NA,NA
"WEST BENGAL","SOUTH 24 PARGANAS",0,0,0,0,0
