-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes (Temporary diversion) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.17.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes (Temporary Diversion) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.17.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,No. in use - Public,No. in use - Private,No. in use - Total,Potential created (Ha) - Public,Potential created (Ha) - Private,Potential created (Ha) - Total,Potential utilised (Ha) - Public,Potential utilised (Ha) - Private,Potential utilised (Ha) - Total
KARNATAKA,Bangalore,BANGALORE NORTH(ADL),0,0,0,0,0,0,0,0,0
KARNATAKA,Bangalore,BANGALORE SOUTH,27,0,27,13,0,13,13,0,13
KARNATAKA,Bangalore Rural,CHANNAPATNA,3,0,3,93,0,93,93,0,93
KARNATAKA,Bangalore Rural,DEVANHALLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Bangalore Rural,DODDBALLAPUR,4,0,4,24,0,24,0,0,0
KARNATAKA,Bangalore Rural,HOSKOTE,0,0,0,0,0,0,0,0,0
KARNATAKA,Bangalore Rural,KANAKAPURA,11,9,20,16,21,37,13,21,34
KARNATAKA,Bangalore Rural,MAGADI,0,0,0,0,0,0,0,0,0
KARNATAKA,Bangalore Rural,NELEMANGALA,1,0,1,9,0,9,0,0,0
KARNATAKA,Bangalore Rural,RAMANAGARA,0,0,0,0,0,0,0,0,0
KARNATAKA,Belgaum,ATHANI,0,0,0,0,0,0,0,0,0
KARNATAKA,Belgaum,BAILAHONGAL,3,0,3,8,0,8,0,0,0
KARNATAKA,Belgaum,BELGAUM,0,0,0,0,0,0,0,0,0
KARNATAKA,Belgaum,GOKAK,2,0,2,3,0,3,0,0,0
KARNATAKA,Belgaum,HUKKERI,0,0,0,0,0,0,0,0,0
KARNATAKA,Belgaum,KHANAPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Belgaum,RAIBAG,0,0,0,0,0,0,0,0,0
KARNATAKA,Belgaum,RAMDURGA,0,1,1,0,33,33,0,33,33
KARNATAKA,Belgaum,SOUNDATTI,0,0,0,0,0,0,0,0,0
KARNATAKA,Bellary,BELLARY,12,0,12,33,0,33,33,0,33
KARNATAKA,Bellary,HAGARIBOMMANAHALLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Bellary,HOSPET,1,0,1,453,0,453,453,0,453
KARNATAKA,Bellary,KUDLIGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Bellary,SANDUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Bellary,SIRUGUPPA,0,9,9,0,13,13,0,12,12
KARNATAKA,Bidar,AURAD,58,0,58,61,0,61,60,0,60
KARNATAKA,Bidar,BASAVAKALYAN,85,0,85,66,0,66,66,0,66
KARNATAKA,Bidar,BHALKI,4,0,4,6,0,6,6,0,6
KARNATAKA,Bidar,BIDAR,63,0,63,108,0,108,106,0,106
KARNATAKA,Bijapur,BASAVANA BAGEWADI,0,0,0,0,0,0,0,0,0
KARNATAKA,Bijapur,BIJAPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Bijapur,INDI,0,0,0,0,0,0,0,0,0
KARNATAKA,Bijapur,MUDDEBIHAL,0,0,0,0,0,0,0,0,0
KARNATAKA,Bijapur,SINDGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Chamaraja Nagara,CHAMRAJANAGARA,1,0,1,110,0,110,110,0,110
KARNATAKA,Chamaraja Nagara,GUNDLUPET,1,0,1,181,0,181,0,0,0
KARNATAKA,Chamaraja Nagara,KOLLEGAL,0,0,0,0,0,0,0,0,0
KARNATAKA,Chamaraja Nagara,YELANDUR,2,0,2,49,0,49,49,0,49
KARNATAKA,Chikmagalur,CHIKMAGALUR,33,0,33,454,0,454,447,0,447
KARNATAKA,Chikmagalur,KADUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Chikmagalur,KOPPA,42,1,43,193,9,201,191,9,200
KARNATAKA,Chikmagalur,MUDIGERE,21,0,21,256,0,256,237,0,237
KARNATAKA,Chikmagalur,NARASIMHARAJAPURA,14,0,14,16,0,16,16,0,16
KARNATAKA,Chikmagalur,SRINGERI,41,0,41,114,0,114,96,0,96
KARNATAKA,Chikmagalur,TARIKERE,4,0,4,142,0,142,142,0,142
KARNATAKA,Chitradurga,CHALLAKERE,1,0,1,30,0,30,30,0,30
KARNATAKA,Chitradurga,CHITRADURGA,0,0,0,0,0,0,0,0,0
KARNATAKA,Chitradurga,HIRIYUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Chitradurga,HOLALKERE,0,0,0,0,0,0,0,0,0
KARNATAKA,Chitradurga,HOSDURGA,6,0,6,264,0,264,258,0,258
KARNATAKA,Chitradurga,MOLAKALMURU,0,0,0,0,0,0,0,0,0
KARNATAKA,Dakshina Kannada,BELTHANGADI,82,0,82,181,0,181,181,0,181
KARNATAKA,Dakshina Kannada,BUNTWAL,37,0,37,39,0,39,36,0,36
KARNATAKA,Dakshina Kannada,MANGALORE,252,0,252,171,0,171,161,0,161
KARNATAKA,Dakshina Kannada,PUTTUR,136,0,136,144,0,144,142,0,142
KARNATAKA,Dakshina Kannada,SULLIA,0,99,99,0,144,144,0,144,144
KARNATAKA,Davanagere,CHANNAGIRI,0,0,0,0,0,0,0,0,0
KARNATAKA,Davanagere,DAVANGERE,126,0,126,482,0,482,480,0,480
KARNATAKA,Davanagere,HARIHAR,0,0,0,0,0,0,0,0,0
KARNATAKA,Davanagere,HARPANAHALLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Davanagere,HONNALI,0,2,2,0,2,2,0,2,2
KARNATAKA,Davanagere,JAGALUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Dharwar,DHARWAD,0,0,0,0,0,0,0,0,0
KARNATAKA,Dharwar,HUBLI,6,39,45,309,138,447,177,128,305
KARNATAKA,Dharwar,KALGHATGI,1,0,1,43,0,43,0,0,0
KARNATAKA,Dharwar,KUNDGOL,0,0,0,0,0,0,0,0,0
KARNATAKA,Gadag,GADAG,0,0,0,0,0,0,0,0,0
KARNATAKA,Gadag,MUNDARGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Gadag,RON,0,0,0,0,0,0,0,0,0
KARNATAKA,Gadag,SHIRHATTI,2,1,3,397,235,632,197,122,319
KARNATAKA,Gulbarga,AFZALPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,ALAND,38,1,39,51,2,54,40,1,41
KARNATAKA,Gulbarga,CHINCHOLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,CHITAPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,GULBARGA,10,0,10,15,0,15,10,0,10
KARNATAKA,Gulbarga,JEVARGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,SEDAM,23,0,23,95,0,95,47,0,47
KARNATAKA,Gulbarga,SHAHAPUR,1,1,2,40,243,283,40,243,283
KARNATAKA,Gulbarga,SHORAPUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Gulbarga,YADGIR,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,ALUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Hassan,ARASIKERE,6,0,6,551,0,551,535,0,535
KARNATAKA,Hassan,ARKALGUD,2,0,2,3,0,3,3,0,3
KARNATAKA,Hassan,BELUR,328,0,328,3034,0,3034,1897,0,1897
KARNATAKA,Hassan,CHANNARAYAPATNA,4,0,4,32,0,32,31,0,31
KARNATAKA,Hassan,HASSAN,11,0,11,63,0,63,17,0,17
KARNATAKA,Hassan,HOLENARSIPUR,0,6,6,0,19,19,0,19,19
KARNATAKA,Hassan,SAKALESHPURA,2,0,2,26,0,26,20,0,20
KARNATAKA,Haveri,BYADGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Haveri,HANGAL,15,0,15,195,0,195,193,0,193
KARNATAKA,Haveri,HAVERI,0,0,0,0,0,0,0,0,0
KARNATAKA,Haveri,HIREKERUR,65,0,65,218,0,218,210,0,210
KARNATAKA,Haveri,RANIBENNUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Haveri,SHIGGAON,0,0,0,0,0,0,0,0,0
KARNATAKA,Kodagu,MADIKERI,140,0,140,131,0,131,124,0,124
KARNATAKA,Kodagu,SOMVARPET,22,0,22,3,0,3,3,0,3
KARNATAKA,Kodagu,VIRAJPET,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,BAGEPALLI,13,0,13,381,0,381,358,0,358
KARNATAKA,Kolar,BANGARAPET,30,0,30,166,0,166,162,0,162
KARNATAKA,Kolar,CHIKBALLAPUR,1,0,1,59,0,59,59,0,59
KARNATAKA,Kolar,CHINTAMANI,4,0,4,5,0,5,5,0,5
KARNATAKA,Kolar,GOWRIBIDANUR,2,0,2,78,0,78,28,0,28
KARNATAKA,Kolar,GUDIBANDA,1,0,1,29,0,29,27,0,27
KARNATAKA,Kolar,KOLAR,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,MALUR,5,0,5,35,0,35,0,0,0
KARNATAKA,Kolar,MULBAGAL,2,0,2,20,0,20,11,0,11
KARNATAKA,Kolar,SIDLAGHATTA,0,0,0,0,0,0,0,0,0
KARNATAKA,Kolar,SRINIVASPUR,93,0,93,1052,0,1052,100,0,100
KARNATAKA,Koppal,GANGAVATHI,1,0,1,18,0,18,0,0,0
KARNATAKA,Koppal,KOPPAL,5,0,5,213,0,213,213,0,213
KARNATAKA,Koppal,KUSHTAGI,0,0,0,0,0,0,0,0,0
KARNATAKA,Koppal,YELBARGA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,KRISHNARAJPET,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,MADDUR,1,0,1,64,0,64,64,0,64
KARNATAKA,Mandya,MALAVALLI,0,0,0,0,0,0,0,0,0
KARNATAKA,Mandya,MANDYA,1,0,1,25,0,25,25,0,25
KARNATAKA,Mandya,NAGAMANGALA,3,0,3,80,0,80,80,0,80
KARNATAKA,Mandya,PANDAVAPURA,22,0,22,44,0,44,35,0,35
KARNATAKA,Mandya,SRIRANGAPATTANA,10,0,10,427,0,427,427,0,427
KARNATAKA,Mysore,HEGGADADEVANKOTE,1,1,2,1,1,2,1,1,2
KARNATAKA,Mysore,HUNSUR,1,0,1,0,0,0,0,0,0
KARNATAKA,Mysore,KRISHNARAJANAGARA,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,MYSORE,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,NANJANGUD,0,0,0,0,0,0,0,0,0
KARNATAKA,Mysore,PERIYAPATNA,69,0,69,679,0,679,619,0,619
KARNATAKA,Mysore,T.NARASIPURA,2,0,2,2,0,2,1,0,1
KARNATAKA,Raichur,DEODURGA,0,1,1,0,2,2,0,2,2
KARNATAKA,Raichur,LINGASUGUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Raichur,RAICHUR,8,0,8,11,0,11,0,0,0
KARNATAKA,Raichur,SINDHANUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Shimoga,BHADRAVATHI,0,3,3,0,3,3,0,3,3
KARNATAKA,Shimoga,HOSANAGARA,4,0,4,70,0,70,44,0,44
KARNATAKA,Shimoga,SAGAR,117,34,151,1430,51,1481,1346,35,1381
KARNATAKA,Shimoga,SHIKARIPURA,3,0,3,22,0,22,22,0,22
KARNATAKA,Shimoga,SHIMOGA,10,0,10,840,0,840,840,0,840
KARNATAKA,Shimoga,SORAB,5,0,5,96,0,96,60,0,60
KARNATAKA,Shimoga,THIRTHAHALLI,10,23,33,82,29,111,74,10,85
KARNATAKA,Tumkur,CHIKNAYAKANHALLI,2,0,2,76,0,76,0,0,0
KARNATAKA,Tumkur,GUBBI,1,0,1,41,0,41,41,0,41
KARNATAKA,Tumkur,KORATAGERE,8,0,8,156,0,156,116,0,116
KARNATAKA,Tumkur,KUNIGAL,4,0,4,177,0,177,174,0,174
KARNATAKA,Tumkur,MADHUGIRI,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,PAVAGADA,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,SIRA,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,TIPTUR,2,0,2,7,0,7,7,0,7
KARNATAKA,Tumkur,TUMKUR,0,0,0,0,0,0,0,0,0
KARNATAKA,Tumkur,TURUVEKERE,23,0,23,94,0,94,94,0,94
KARNATAKA,Udupi,KARKAL,173,0,173,1854,0,1854,1755,0,1755
KARNATAKA,Udupi,KUNDAPURA,120,26,146,341,14,355,332,14,346
KARNATAKA,Udupi,UDUPI,177,0,177,2389,0,2389,1842,0,1842
KARNATAKA,Uttara Kannada,ANKOLA,87,0,87,262,0,262,245,0,245
KARNATAKA,Uttara Kannada,BHATKAL,20,0,20,105,0,105,105,0,105
KARNATAKA,Uttara Kannada,HALIYAL,3,0,3,184,0,184,170,0,170
KARNATAKA,Uttara Kannada,HONAVAR,0,0,0,0,0,0,0,0,0
KARNATAKA,Uttara Kannada,KARWAR,10,0,10,11,0,11,11,0,11
KARNATAKA,Uttara Kannada,KUMTA,12,0,12,356,0,356,351,0,351
KARNATAKA,Uttara Kannada,MUNDGOD,1,0,1,8,0,8,4,0,4
KARNATAKA,Uttara Kannada,SIDDAPUR,3,37,40,12,59,71,12,58,69
KARNATAKA,Uttara Kannada,SIRSI,21,0,21,47,0,47,40,0,40
KARNATAKA,Uttara Kannada,SUPA,0,18,18,0,36,36,0,36,36
KARNATAKA,Uttara Kannada,YELLAPUR,5,57,62,48,1257,1305,48,774,822
KERALA,ALAPPUZHA,ARYAD,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,BHARANICAVU,2,0,2,126,0,126,108,0,108
KERALA,ALAPPUZHA,CHENGANNUR,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,CHERTHALA,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,HARIPAD,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,KANJIKUZHY,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,KAYAMKULAM,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MAVELIKARA,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MAVELIKKARA,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,MUTHUKULAMD,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,PATTANAKKAD,0,0,0,0,0,0,0,0,0
KERALA,ALAPPUZHA,THYCATTUSSERY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,ANGALAMALY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,EDAPPALY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,KOTHAMANGALAM,1,0,1,12,0,12,11,0,11
KERALA,ERANAKULAM,KOTHAMANGALAM-999,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,MOOVATTUPUZHA,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,MULANTHURUTHY,42,0,42,957,0,957,837,0,837
KERALA,ERANAKULAM,MUVATTUPUZHA,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,PALLURUTHY,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,PAMPAKUDA,39,4,43,742,195,937,698,174,872
KERALA,ERANAKULAM,VADAVUKODE,0,0,0,0,0,0,0,0,0
KERALA,ERANAKULAM,VAZHAKULAM,0,6,6,0,34,34,0,33,33
KERALA,IDDUKKI,ADIMALI,9,0,9,73,0,73,68,0,68
KERALA,IDDUKKI,AZHUTHA,15,6,21,382,177,559,293,154,447
KERALA,IDDUKKI,DEVIKULAM,20,3,23,369,24,393,352,23,376
KERALA,IDDUKKI,ELAMDESAM,0,0,0,0,0,0,0,0,0
KERALA,IDDUKKI,IDUKKI,11,2,13,75,16,91,52,11,63
KERALA,IDDUKKI,KATTAPPANA,26,0,26,359,0,359,359,0,359
KERALA,IDDUKKI,NEDUMKANDAM,13,0,13,412,0,412,383,0,383
KERALA,IDDUKKI,THODUPUZHA,0,1,1,0,1,1,0,1,1
KERALA,IDDUKKI,THODUPUZHA MUNICIP,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,EDAKKAD,0,4,4,0,122,122,0,111,111
KERALA,KANNUR,IRIKKUR,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,IRITTY,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,KANNUR,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,KANNUR MUNI,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,KOOTHUPARAMBA,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,KUTHUPARAMBA,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,MATTANNUR,0,1,1,0,1,1,0,1,1
KERALA,KANNUR,PAYYANNUR,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,PAYYANNUR-999,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,PERAVOOR,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,THALASSERY,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,THALASSERY-999,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,THALIPARAMBA,0,0,0,0,0,0,0,0,0
KERALA,KANNUR,THALIPARAMBA-999,0,0,0,0,0,0,0,0,0
KERALA,KASARAGODE,KANHANGAD,2,0,2,53,0,53,52,0,52
KERALA,KASARAGODE,KANHANGAD MUNICIP,0,0,0,0,0,0,0,0,0
KERALA,KASARAGODE,KASARAGODE,1,0,1,11,0,11,11,0,11
KERALA,KASARAGODE,KASARAGODE MUNICIP,0,0,0,0,0,0,0,0,0
KERALA,KASARAGODE,MANJESWARAM,0,0,0,0,0,0,0,0,0
KERALA,KASARAGODE,NEELESWARAM,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,ANCHAL,1,0,1,14,0,14,10,0,10
KERALA,KOLLAM,CHADAYAMANGALAM,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,CHAVARA,3,0,3,43,0,43,43,0,43
KERALA,KOLLAM,CHITTUMALA,3,0,3,110,0,110,96,0,96
KERALA,KOLLAM,ITHIKKARA,4,0,4,121,0,121,111,0,111
KERALA,KOLLAM,KARUNAGAPPALLY,6,0,6,394,0,394,382,0,382
KERALA,KOLLAM,KOTTARAKKARA,14,0,14,303,0,303,295,0,295
KERALA,KOLLAM,MUKHATHALA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,OCHIRA,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,PATHANAPURAM,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,PUNALUR,0,0,0,0,0,0,0,0,0
KERALA,KOLLAM,SASTHAMCOTTA,4,0,4,58,0,58,54,0,54
KERALA,KOLLAM,VETTIKKAVALA,17,0,17,158,0,158,147,0,147
KERALA,KOTTAYAM,ERATTUPETTAH,12,0,12,242,0,242,181,0,181
KERALA,KOTTAYAM,ETTUMANOOR,0,13,13,0,8,8,0,8,8
KERALA,KOTTAYAM,KADUTHURUTHY,0,90,90,0,113,113,0,60,60
KERALA,KOTTAYAM,KANJIRAPPALY,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,LALAM,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,MADAPPALLY,0,1,1,0,10,10,0,8,8
KERALA,KOTTAYAM,PALA,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,PALLAM,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,PAMPADY,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,UZHAVOOR,51,0,51,494,0,494,491,0,491
KERALA,KOTTAYAM,VAIKOM,0,11,11,0,413,413,0,348,348
KERALA,KOTTAYAM,VAIKOM-999,0,0,0,0,0,0,0,0,0
KERALA,KOTTAYAM,VAZHOOR,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,BALUSSERY,0,1,1,0,7,7,0,6,6
KERALA,KOZHIKODE,CHELANNUR,13,0,13,163,0,163,163,0,163
KERALA,KOZHIKODE,KODUVALLY,0,1,1,0,15,15,0,15,15
KERALA,KOZHIKODE,KOZHIKKODE,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,KUNNAMANGALAM,1,39,40,37,28,66,37,22,59
KERALA,KOZHIKODE,KUNNUMEL,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,MELADI,0,1,1,0,45,45,0,45,45
KERALA,KOZHIKODE,PANTHALAYANI,0,2,2,0,46,46,0,46,46
KERALA,KOZHIKODE,PERAMBRA,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,THODANNUR,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,THUNERI,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,VADAKARA,0,0,0,0,0,0,0,0,0
KERALA,KOZHIKODE,VADAKARA-999,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,ANDATHODU(PERUNPADAP,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,AREACODE,2,7,9,50,15,66,48,14,62
KERALA,MALAPPURAM,KONDOTTY,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,KUTTIPPURAM,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,MALAPPURAM,0,1,1,0,1,1,0,1,1
KERALA,MALAPPURAM,MALAPURAM MUNI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,MANJERI MUNI,3,0,3,44,0,44,44,0,44
KERALA,MALAPPURAM,MANKADA,2,4,6,52,49,101,36,45,81
KERALA,MALAPPURAM,NILAMBOOR,2,16,18,18,36,54,18,36,54
KERALA,MALAPPURAM,PERINTHALMANNA,0,15,15,0,34,34,0,25,25
KERALA,MALAPPURAM,PERINTHALMANNA MUNI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,PONNANI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,PONNANI MUNI,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,THANUR,0,0,0,0,0,0,0,0,0
KERALA,MALAPPURAM,THIRUR,1,0,1,11,0,11,8,0,8
KERALA,MALAPPURAM,THIRURANGADI,4,0,4,243,0,243,243,0,243
KERALA,MALAPPURAM,VENGARA,0,1,1,0,4,4,0,4,4
KERALA,MALAPPURAM,WANDOOR,22,0,22,265,0,265,225,0,225
KERALA,PALAKKAD,ALATHUR,0,4,4,0,15,15,0,15,15
KERALA,PALAKKAD,ATTAPPADY,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,CHITTURTHATHAMANG MU,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,CHITUR,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,KOLLENGODE,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,KUZHALMANNAM,0,7,7,0,243,243,0,238,238
KERALA,PALAKKAD,MALAMPUZHA,0,1,1,0,4,4,0,4,4
KERALA,PALAKKAD,MANNARKKAD,2,1,3,23,1,24,23,1,24
KERALA,PALAKKAD,NENMARA,0,1,1,0,3,3,0,3,3
KERALA,PALAKKAD,OTTAPPALAM,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,OTTAPPALAM MUNI,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,PALAKKAD,0,30,30,0,66,66,0,66,66
KERALA,PALAKKAD,PALAKKAD MUNI,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,PATTAMBI,24,0,24,769,0,769,745,0,745
KERALA,PALAKKAD,SHORANNUR MUNI,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,SREEKRISHNAPURAM,0,0,0,0,0,0,0,0,0
KERALA,PALAKKAD,THRITHALA,3,0,3,80,0,80,75,0,75
KERALA,PATHANAMTHITTA,ADOOR MUNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,ELANTHUR,5,0,5,221,0,221,199,0,199
KERALA,PATHANAMTHITTA,KOIPURAM,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,KONNI,2,0,2,3,0,3,3,0,3
KERALA,PATHANAMTHITTA,KULANADA,0,4,4,0,112,112,0,95,95
KERALA,PATHANAMTHITTA,MALLAPPALLY,0,8,8,0,12,12,0,10,10
KERALA,PATHANAMTHITTA,PANDALAM,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,PARAKKODE,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,PATHANAMTHITTA MUNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,RANNI,0,0,0,0,0,0,0,0,0
KERALA,PATHANAMTHITTA,THIRUVALLA MUNI,0,2,2,0,675,675,0,550,550
KERALA,THIRUVANANTHAPURAM,ATHIYANNOOR,1,0,1,64,0,64,64,0,64
KERALA,THIRUVANANTHAPURAM,ATTINGAL MUNI,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,5,1,6,197,9,206,172,7,179
KERALA,THIRUVANANTHAPURAM,KAZHAKUTTOM,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,KILIMANOOR,73,59,132,2486,1569,4055,2389,1353,3742
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD,65,0,65,3531,0,3531,3085,0,3085
KERALA,THIRUVANANTHAPURAM,NEDUMANGAD MUNI,2,0,2,46,0,46,43,0,43
KERALA,THIRUVANANTHAPURAM,NEMOM,1,2,3,4,0,4,3,0,3
KERALA,THIRUVANANTHAPURAM,NEYYATTINKARA MUNI,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,PARASSALA,87,5,92,236,19,254,215,13,229
KERALA,THIRUVANANTHAPURAM,PERUMKADAVILA,8,0,8,50,0,50,47,0,47
KERALA,THIRUVANANTHAPURAM,TVPM CORPORATION,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,TVPM RURAL,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,VAMANAPURAM,0,14,14,0,72,72,0,65,65
KERALA,THIRUVANANTHAPURAM,VARKALA,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,VARKALA MUNI,0,0,0,0,0,0,0,0,0
KERALA,THIRUVANANTHAPURAM,VELLANADU,14,0,14,57,0,57,56,0,56
KERALA,THRISSUR,ANTHIKKAD,4,6,10,204,6,210,105,6,110
KERALA,THRISSUR,CHALAKKUDY,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,CHALAKUDY MUNI,3,0,3,211,0,211,211,0,211
KERALA,THRISSUR,CHAVAKKAD,0,1,1,0,250,250,0,250,250
KERALA,THRISSUR,CHERPU,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,CHOWANNUR,0,3,3,0,458,458,0,311,311
KERALA,THRISSUR,IRINJALAKKUDA,0,1,1,0,15,15,0,15,15
KERALA,THRISSUR,IRINJALAKUDA MUNI,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,KODAKARA,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,KUNNAMKULAM MUNI,0,21,21,0,390,390,0,296,296
KERALA,THRISSUR,MATHILAKOM,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,MULLASSERY,0,0,0,0,0,0,0,0,0
KERALA,THRISSUR,OLLUKKARA,0,10,10,0,39,39,0,30,30
KERALA,THRISSUR,PAZHAYANNUR,12,0,12,333,0,333,333,0,333
KERALA,THRISSUR,PUZHAKKAL,0,41,41,0,470,470,0,470,470
