-----
{
 "description": "The table refers to District wise Distribution of Deep Tubewells according to The Farmers holding size. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of Water Resources.", 
 "file_name": "dptbwlstate3.3.csv", 
 "title": "Download CSV for Districtwise Distribution of Deep Tubewells according to The Farmers holding size", 
 "url": "http://data.gov.in/sites/default/files/dptbwlstate3.3.csv"
}
-----
"State","District","Marginal (0-1 ha)","Small (1-2 ha)","Medium (2-10 ha)","Big ( > 10 ha)","Total"
"ASSAM","NAGOAN",2,0,0,4,6
"ASSAM","NALBARI",0,0,0,13,13
"ASSAM","NC HILLS",0,0,0,1,1
"ASSAM","SIBSAGAR",0,0,1,0,1
"ASSAM","SONITPUR",0,3,0,5,8
"ASSAM","TINSUKIA",108,28,5,1,142
"BIHAR","AURANGABAD",0,0,0,0,0
"BIHAR","BANKA",0,0,0,0,0
"BIHAR","BEGUSARAI",0,0,0,0,0
"BIHAR","BHAGALPUR",0,0,0,0,0
"BIHAR","BHOJPUR",0,0,0,0,0
"BIHAR","BUXAR",0,1,0,0,1
"BIHAR","DARBHANGA",0,0,0,0,0
"BIHAR","EAST CHAMPARAN",0,0,0,0,0
"BIHAR","GAYA",0,0,2,1,3
"BIHAR","GOPAALGANJ",0,0,0,0,0
"BIHAR","JAMUI",0,0,0,0,0
"BIHAR","JEHANABAD",0,0,0,3,3
"BIHAR","KAIMUR (BHABUA)",0,0,0,1,1
"BIHAR","KATIHAR",0,0,0,0,0
"BIHAR","KHAGARIA",0,0,0,0,0
"BIHAR","KISHANGANJ",0,0,0,0,0
"BIHAR","LAKHISARAI",0,0,0,0,0
"BIHAR","MADHEPURA",0,0,0,0,0
"BIHAR","MADHUBANI",24,16,12,2,54
"BIHAR","MUNGER",0,0,0,0,0
"BIHAR","MUZAFFARPUR",0,0,0,0,0
"BIHAR","NALANDA",0,0,0,0,0
"BIHAR","NAWADA",0,3,13,4,20
"BIHAR","PATNA",1,1,0,0,2
"BIHAR","PURNIA",0,0,0,0,0
"BIHAR","ROHTAS(SASARAM)",0,0,0,15,15
"BIHAR","SAHARSA",0,0,0,0,0
"BIHAR","SAMASTIPUR",0,0,0,0,0
"BIHAR","SARAN",0,0,0,0,0
"BIHAR","SHEKHPURA",0,0,0,0,0
"BIHAR","SHEOHAR",0,0,0,0,0
"BIHAR","SITAMARHI",1,0,0,0,1
"BIHAR","SIWAN",0,0,0,0,0
"BIHAR","SUPAUL",0,0,0,0,0
"BIHAR","VAISHALI",0,0,0,0,0
"BIHAR","WEST CHAMPARAN",0,0,0,1,1
"CHANDIGARH","UT CHANDIGARH",0,0,1,0,1
"CHHATTISGARH","BASTER",0,0,0,0,0
"CHHATTISGARH","BILASPUR",0,1,4,1,6
"CHHATTISGARH","DANTEWADA",2,1,0,0,3
"CHHATTISGARH","DHAMTARI",0,0,0,0,0
"CHHATTISGARH","DURG",0,1,5,6,12
"CHHATTISGARH","JANJGIR-CHAMPA",0,0,0,0,0
"CHHATTISGARH","JASHPUR",0,0,0,0,0
"CHHATTISGARH","KANKER",0,0,0,6,6
"CHHATTISGARH","KORIA",0,0,0,0,0
"CHHATTISGARH","KVARDHA",0,0,0,0,0
"CHHATTISGARH","MAHASAMUND",0,0,0,0,0
"CHHATTISGARH","RAIGARH",1,0,1,1,3
"CHHATTISGARH","RAIPUR",0,0,0,0,0
"CHHATTISGARH","RAJNANDGAON",0,0,0,0,0
"CHHATTISGARH","SURGUJA",0,0,1,0,1
"DELHI","MAHRAULI",0,0,0,0,0
"DELHI","NAJAFGARH",17,18,3,0,38
"GOA","NORTH GOA",3,0,1,0,4
"GOA","SOUTH GOA",0,0,0,0,0
"GUJARAT","AHMEDABAD",40,112,115,12,279
"GUJARAT","AMRELI",0,0,0,0,0
"GUJARAT","ANAND",625,575,742,64,2006
"GUJARAT","BANASKANTHA",2096,3737,11453,1493,18779
"GUJARAT","BHARUCH",5,8,42,22,77
"GUJARAT","BHAVNAGAR",0,0,0,0,0
"GUJARAT","DANG",0,0,0,0,0
"GUJARAT","GANDHINAGAR",74,41,16,0,131
"GUJARAT","JUNAGADH",2,9,6,0,17
"GUJARAT","KACHCHH",2,3,37,4,46
"GUJARAT","KHEDA",0,0,0,0,0
"GUJARAT","MEHSANA",475,327,327,42,1171
"GUJARAT","NARMADA",0,0,0,0,0
"GUJARAT","NAVSARI",30,0,0,0,30
"GUJARAT","PANCHMAHAL",0,0,0,0,0
"GUJARAT","PATAN",217,408,929,85,1639
"GUJARAT","PORBANDAR",28,25,27,0,80
"GUJARAT","RAJKOT",60,94,69,4,227
"GUJARAT","SABARKANTHA",51,41,35,3,130
"GUJARAT","SURAT",0,0,0,0,0
"GUJARAT","SURENDRANAGAR",66,143,253,60,522
"GUJARAT","VADODARA",3,3,2,2,10
"HARYANA","AMBALA",8,124,1153,1054,2339
"HARYANA","BHIWANI",16,7,92,5,120
"HARYANA","FARIDABAD",0,0,0,25,25
"HARYANA","FATEHABAD",69,249,922,83,1323
"HARYANA","GURGAON",0,27,175,0,202
"HARYANA","HISSAR",0,1,10,0,11
"HARYANA","JHAJJAR",4,63,25,186,278
"HARYANA","JIND",26,103,288,45,462
"HARYANA","KAITHAL",0,5,0,2325,2330
"HARYANA","KARNAL",1,16,0,1629,1646
"HARYANA","KURUKSHETRA",34,159,1677,219,2089
"HARYANA","MAHENDRAGARH",28,110,430,100,668
"HARYANA","PANCHKULA",13,49,120,11,193
"HARYANA","PANIPAT",0,0,0,683,683
"HARYANA","REWARI",8,15,84,2,109
"HARYANA","SIRSA",8,57,1012,154,1231
"HARYANA","SONEPAT",1,8,0,293,302
"HARYANA","YAMUNANAGAR",3,22,98,55,178
"HIMACHAL PRADESH","Kangra",0,0,0,2,2
"HIMACHAL PRADESH","Kullu",0,0,0,2,2
"HIMACHAL PRADESH","Sirmaur",0,0,0,0,0
"HIMACHAL PRADESH","Solan",0,0,0,5,5
"HIMACHAL PRADESH","Una",0,0,0,0,0
"JAMMU & KASHMIR","JAMMU",0,0,0,0,0
"JAMMU & KASHMIR","KATHUA",0,0,0,0,0
"JHARKHAND","CHATRA",0,0,0,0,0
"JHARKHAND","DUMKA",0,0,0,0,0
"JHARKHAND","GARHWA",0,0,0,0,0
"JHARKHAND","GIRIDIH",0,0,0,0,0
"JHARKHAND","HAZARIBAGH",0,0,0,0,0
"JHARKHAND","SAHEBGANJ",0,0,0,0,0
"JHARKHAND","SARAIKELA",0,0,0,0,0
"JHARKHAND","WEST SINGHBHUM",0,0,0,0,0
"KARNATAKA","Bangalore",0,0,0,0,0
"KARNATAKA","Bangalore Rural",0,0,0,0,0
"KARNATAKA","Belgaum",0,0,0,0,0
"KARNATAKA","Bellary",0,0,0,0,0
"KARNATAKA","Bijapur",0,0,0,0,0
"KARNATAKA","Chikmagalur",0,0,0,0,0
"KARNATAKA","Chitradurga",0,0,0,0,0
"KARNATAKA","Dakshina Kannada",0,0,0,0,0
"KARNATAKA","Davanagere",0,0,0,0,0
"KARNATAKA","Dharwar",0,0,0,0,0
"KARNATAKA","Kolar",0,0,0,0,0
"KARNATAKA","Mandya",0,0,0,0,0
"KARNATAKA","Tumkur",0,0,0,0,0
"KERALA","ALAPPUZHA",0,0,0,0,0
"KERALA","ERANAKULAM",3,0,0,0,3
"KERALA","IDDUKKI",0,0,0,0,0
"KERALA","KANNUR",0,0,0,0,0
"KERALA","KASARAGODE",0,0,0,1,1
"KERALA","KOLLAM",0,0,0,0,0
"KERALA","KOTTAYAM",0,0,0,3,3
"KERALA","KOZHIKODE",0,0,0,0,0
"KERALA","MALAPPURAM",0,1,0,0,1
"KERALA","PALAKKAD",0,0,0,0,0
"KERALA","PATHANAMTHITTA",0,0,0,1,1
"KERALA","THIRUVANANTHAPURAM",1,0,0,0,1
"KERALA","THRISSUR",0,0,0,0,0
"MADHYA PRADESH","BALAGHAT",0,0,1,0,1
"MADHYA PRADESH","BARWANI",0,0,0,0,0
"MADHYA PRADESH","BETUL",1,9,18,2,30
"MADHYA PRADESH","BHIND",2,11,83,22,118
"MADHYA PRADESH","BHOPAL",1,3,17,6,27
"MADHYA PRADESH","CHHATARPUR",2,12,71,3,88
"MADHYA PRADESH","DAMOH",5,13,112,7,137
"MADHYA PRADESH","DATIA",139,32,116,3,290
"MADHYA PRADESH","DEWAS",13,53,183,80,329
"MADHYA PRADESH","DHAR",0,0,3,1,4
"MADHYA PRADESH","GUNA",46,240,787,133,1206
"MADHYA PRADESH","GWALIOR",0,0,0,0,0
"MADHYA PRADESH","HARDA",0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD",0,1,2,2,5
"MADHYA PRADESH","INDORE",16,46,173,18,253
"MADHYA PRADESH","JABALPUR",0,0,0,3,3
"MADHYA PRADESH","JHABUA",5,10,47,6,68
"MADHYA PRADESH","KATNI",0,0,1,0,1
"MADHYA PRADESH","KHANDWA",0,0,0,0,0
"MADHYA PRADESH","KHARGONE",126,379,1071,87,1663
"MADHYA PRADESH","MANDSAUR",0,6,22,1,29
"MADHYA PRADESH","MORENA",0,0,1,0,1
"MADHYA PRADESH","NARSINGHPUR",3,22,104,20,149
"MADHYA PRADESH","NEEMUCH",98,306,474,10,888
"MADHYA PRADESH","PANNA",23,67,182,16,288
"MADHYA PRADESH","RAISEN",3,12,61,12,88
"MADHYA PRADESH","RAJGARH",10,20,71,10,111
"MADHYA PRADESH","RATLAM",21,90,341,27,479
"MADHYA PRADESH","REWA",0,1,2,0,3
"MADHYA PRADESH","SAGAR",0,0,1,0,1
"MADHYA PRADESH","SATNA",162,393,1039,130,1724
"MADHYA PRADESH","SEHORE",0,0,0,0,0
"MADHYA PRADESH","SEONI",0,0,0,0,0
"MADHYA PRADESH","SHAHDOL",0,0,5,0,5
"MADHYA PRADESH","SHAJAPUR",2,2,16,7,27
"MADHYA PRADESH","SHEOPUR",6,24,60,1,91
"MADHYA PRADESH","SHIVPURI",7,15,36,3,61
"MADHYA PRADESH","SIDHI",2,12,30,5,49
"MADHYA PRADESH","TIKAMGARH",9,10,28,1,48
"MADHYA PRADESH","UJJAIN",0,0,0,1,1
"MADHYA PRADESH","VIDISHA",0,1,8,1,10
"MAHARASHTRA","AHMEDNAGAR",101,95,142,13,351
"MAHARASHTRA","AKOLA",11,35,104,15,165
"MAHARASHTRA","AMRAVATI",7,15,6,0,28
"MAHARASHTRA","AURANGABAD",60,24,37,5,126
"MAHARASHTRA","BEED",107,178,90,4,379
"MAHARASHTRA","BHANDARA",1,0,0,0,1
"MAHARASHTRA","BULDANA",2,3,5,0,10
"MAHARASHTRA","CHANDRAPUR",2,8,18,0,28
"MAHARASHTRA","DHULE",512,1029,715,8,2264
"MAHARASHTRA","GADCHIROLI",0,0,0,0,0
"MAHARASHTRA","GONDIYA",0,2,1,0,3
"MAHARASHTRA","HINGOLI",3,5,10,1,19
"MAHARASHTRA","JALGAON",1005,2698,2763,29,6495
"MAHARASHTRA","JALNA",13,9,28,9,59
"MAHARASHTRA","KOLHAPUR",358,240,250,18,866
"MAHARASHTRA","LATUR",1833,3807,4467,312,10419
"MAHARASHTRA","NAGPUR",5,5,3,0,13
"MAHARASHTRA","NANDED",61,80,95,3,239
"MAHARASHTRA","NANDURBAR",1606,2591,2352,162,6711
"MAHARASHTRA","NASHIK",1764,720,634,111,3229
"MAHARASHTRA","OSMANABAD",212,333,483,66,1094
"MAHARASHTRA","PARBHANI",32,4,3,8,47
"MAHARASHTRA","PUNE",417,77,199,23,716
"MAHARASHTRA","RAIGHAR",3,0,1,1,5
"MAHARASHTRA","SANGLI",2209,1412,1893,197,5711
"MAHARASHTRA","SATARA",212,133,106,9,460
"MAHARASHTRA","SINDHUDURGA",0,0,0,0,0
"MAHARASHTRA","SOLAPUR",405,452,599,61,1517
"MAHARASHTRA","THANE",0,0,0,0,0
"MAHARASHTRA","WARDHA",0,6,0,0,6
"MAHARASHTRA","WASHIM",0,0,0,0,0
"MAHARASHTRA","YAVATMAL",2,10,13,0,25
"MEGHALAYA","WEST GARO HILLS",0,0,0,0,0
"NAGALAND","DIMAPUR",0,2,0,0,2
"ORISSA","ANGUL",0,0,0,0,0
"ORISSA","BALASORE",0,0,0,0,0
"ORISSA","BARGARH",0,0,0,0,0
"ORISSA","BHADRAK",0,0,0,0,0
"ORISSA","BOLANGIR",0,0,0,0,0
"ORISSA","CUTTACK",0,0,0,0,0
"ORISSA","DEOGARH",0,0,0,0,0
"ORISSA","DHENKANAL",0,0,0,0,0
"ORISSA","GAJAPATI",0,0,0,0,0
"ORISSA","GANJAM",0,0,0,0,0
"ORISSA","JAGATSINGHPUR",0,0,0,0,0
"ORISSA","JAJAPUR",0,0,0,0,0
"ORISSA","JHARSUGUDA",0,0,0,2,2
"ORISSA","KALAHANDI",0,0,1,0,1
"ORISSA","KENDRAPARA",0,0,0,0,0
"ORISSA","KEONJHAR",0,0,0,0,0
"ORISSA","KHURDA",0,0,0,0,0
"ORISSA","KORAPUT",0,0,0,0,0
"ORISSA","MALKANAGIRI",1,0,0,1,2
"ORISSA","MAYURBHANJA",0,0,0,1,1
"ORISSA","NAWARANGAPUR",0,0,0,0,0
"ORISSA","NAYAGARH",0,0,0,0,0
"ORISSA","NUAPADA",0,0,0,0,0
"ORISSA","PURI",4,0,0,2,6
"ORISSA","RAYAGADA",0,0,0,0,0
"ORISSA","SAMBALPUR",0,0,0,0,0
"ORISSA","SONEPUR",0,0,0,0,0
"ORISSA","SUNDARGARH",0,0,0,0,0
"PONDICHERRY","KARAIKAL",0,0,0,0,0
"PONDICHERRY","PONDICHERRY",11,5,0,0,16
"PUNJAB","AMRITSER",0,0,0,0,0
"PUNJAB","GURDASPUR",2,14,12,8,36
"PUNJAB","HOSHIARPUR",1,9,38,10,58
"PUNJAB","KAPURTHALA",0,0,0,0,0
"PUNJAB","LUDHIANA",0,0,0,0,0
"PUNJAB","MOGA",0,0,0,0,0
"PUNJAB","NAWANSHAHAR",0,1,23,15,39
"PUNJAB","PATIALA",3,6,52,1,62
"PUNJAB","ROPAR",0,0,3,1,4
"PUNJAB","SANGRUR",3,1,4,0,8
"RAJASTHAN","AJMER",1,2,31,3,37
"RAJASTHAN","ALWAR",0,0,15,0,15
"RAJASTHAN","BANSWARA",0,14,25,7,46
"RAJASTHAN","BARAN",38,226,2249,531,3044
"RAJASTHAN","BARMER",0,5,83,138,226
"RAJASTHAN","BHARATPUR",33,77,211,23,344
"RAJASTHAN","BHILWARA",1,26,97,4,128
"RAJASTHAN","BIKANER",0,4,236,205,445
"RAJASTHAN","BUNDI",34,260,730,47,1071
"RAJASTHAN","CHITTORGARH",142,633,3376,97,4248
"RAJASTHAN","CHURU",0,1,21,17,39
"RAJASTHAN","DAUSA",0,0,4,0,4
"RAJASTHAN","DUNGARPUR",2,10,44,2,58
"RAJASTHAN","JAIPUR",0,34,40,7,81
"RAJASTHAN","JAISALMER",0,0,56,88,144
"RAJASTHAN","JALORE",1,8,332,166,507
"RAJASTHAN","JHALAWAR",4,12,201,47,264
"RAJASTHAN","JHUNJHUNU",0,1,2,0,3
"RAJASTHAN","JODHPUR",119,301,5571,2338,8329
"RAJASTHAN","KAROLI",12,48,194,39,293
"RAJASTHAN","KOTA",27,99,376,76,578
"RAJASTHAN","NAGAUR",78,110,1198,572,1958
"RAJASTHAN","PALI",11,16,182,198,407
"RAJASTHAN","RAJSAMAND",8,11,16,2,37
"RAJASTHAN","SAWAI MADHOPUR",10,56,186,32,284
"RAJASTHAN","SIKAR",0,1,40,6,47
"RAJASTHAN","SIROHI",2,2,30,6,40
"RAJASTHAN","TONK",2,8,112,51,173
"RAJASTHAN","UDAIPUR",13,87,123,1,224
"TAMIL NADU","COIMBATORE",2510,3152,3821,881,10364
"TAMIL NADU","CUDDALORE",1327,1216,1134,99,3776
"TAMIL NADU","DHARMAPURI",55,50,38,0,143
"TAMIL NADU","DINDIGUL",191,317,341,25,874
"TAMIL NADU","ERODE",942,1487,1349,64,3842
"TAMIL NADU","KANCHEEPURAM",0,0,0,0,0
"TAMIL NADU","KANYAKUMARI",11,3,3,0,17
"TAMIL NADU","KARUR",42,68,75,8,193
"TAMIL NADU","MADURAI",52,24,8,7,91
"TAMIL NADU","NAMAKKAL",65,21,2,251,339
"TAMIL NADU","NILGIRIS",1,0,0,0,1
"TAMIL NADU","PERAMBALUR",2,14,23,0,39
"TAMIL NADU","PUDUKKOTTAI",1911,2632,1807,187,6537
"TAMIL NADU","RAMANATHAPURAM",3,2,5,0,10
"TAMIL NADU","SALEM",2,10,13,485,510
"TAMIL NADU","SIVAGANGA",8,3,7,3,21
"TAMIL NADU","THANJAVUR",18,40,43,9,110
"TAMIL NADU","THENI",90,57,27,1,175
"TAMIL NADU","THIRUVALLUR",10,17,10,4,41
"TAMIL NADU","THIRUVARUR",0,0,0,0,0
"TAMIL NADU","TIRUCHIRAPPALLI",48,34,14,1,97
"TAMIL NADU","TIRUNELVELI",58,28,22,11,119
"TAMIL NADU","TIRUVANNAMALAI",1,0,0,0,1
"TAMIL NADU","TUTICORIN DISTRICT",0,0,0,0,0
"TAMIL NADU","VELLORE",54,35,23,0,112
"TAMIL NADU","VILLUPPURAM",30,25,23,1,79
"TAMIL NADU","VIRUDHUNAGAR",10,9,8,0,27
"TRIPURA","DHALAI",0,0,0,0,0
"TRIPURA","NORTH TRIPURA",0,0,0,0,0
"TRIPURA","SOUTH TRIPURA",0,0,0,0,0
"TRIPURA","WEST TRIPURA",0,0,0,0,0
"UTTAR PRADESH","AGRA",0,0,0,0,0
"UTTAR PRADESH","ALIGARH",3,0,0,1,4
"UTTAR PRADESH","ALLAHABAD",0,0,0,0,0
"UTTAR PRADESH","AMBEDAKAR NAGAR",0,0,0,0,0
"UTTAR PRADESH","AURAIYA",0,0,0,0,0
"UTTAR PRADESH","AZAMGARH",0,0,0,0,0
"UTTAR PRADESH","BAGHPAT",2,0,5,1,8
"UTTAR PRADESH","BAHARAICH",0,0,0,0,0
"UTTAR PRADESH","BALLIA",0,0,0,0,0
"UTTAR PRADESH","BALRAMPUR",0,0,0,0,0
"UTTAR PRADESH","BANDA",0,0,4,0,4
"UTTAR PRADESH","BARABANKI",0,0,0,0,0
"UTTAR PRADESH","BAREILLY",52,20,173,20,265
"UTTAR PRADESH","BASTI",0,0,0,0,0
"UTTAR PRADESH","BIJNOR",0,0,0,0,0
"UTTAR PRADESH","BUDAUN",22,10,5,3,40
"UTTAR PRADESH","BULAND SAHAR",0,0,0,0,0
"UTTAR PRADESH","CHANDAULI",0,0,2,0,2
"UTTAR PRADESH","CHITRAKOOT",0,0,0,0,0
"UTTAR PRADESH","DEORIA",0,0,0,0,0
"UTTAR PRADESH","ETAH",0,0,0,0,0
"UTTAR PRADESH","ETAWAH",0,0,0,0,0
"UTTAR PRADESH","FAIZABAD",0,0,0,0,0
"UTTAR PRADESH","FARRUKHABAD",0,0,0,0,0
"UTTAR PRADESH","FATEHPUR",0,0,0,0,0
"UTTAR PRADESH","FIROZABAD",0,0,0,0,0
"UTTAR PRADESH","GAUTAM BUDHA NAGAR",0,0,0,0,0
"UTTAR PRADESH","GHAZIABAD",0,0,0,0,0
"UTTAR PRADESH","GHAZIPUR",0,0,0,0,0
"UTTAR PRADESH","GONDA",0,0,0,0,0
"UTTAR PRADESH","GORAKHPUR",0,0,0,0,0
"UTTAR PRADESH","HAMIRPUR",0,1,0,1,2
"UTTAR PRADESH","HARDOI",0,0,0,0,0
"UTTAR PRADESH","HATHRAS",0,0,0,0,0
"UTTAR PRADESH","JALAUN",27,50,804,199,1080
"UTTAR PRADESH","JAUNPUR",0,0,0,0,0
"UTTAR PRADESH","JHANSI",0,0,0,0,0
"UTTAR PRADESH","JYOTIBA PHULENAGAR",0,1,1,2,4
"UTTAR PRADESH","KANNAUJ",0,0,0,0,0
"UTTAR PRADESH","KANPUR DEHAT",0,2,3,1,6
"UTTAR PRADESH","KANPUR NAGAR",0,1,0,1,2
"UTTAR PRADESH","KAUSHAMBI",0,0,1,0,1
"UTTAR PRADESH","KHERI",0,0,0,1,1
"UTTAR PRADESH","KUSHINAGAR",0,0,0,0,0
"UTTAR PRADESH","LALITPUR",0,0,0,0,0
"UTTAR PRADESH","LUCKNOW",1,0,0,3,4
"UTTAR PRADESH","MAHARAJ GANJ",3,3,0,0,6
"UTTAR PRADESH","MAHOBA",0,0,0,0,0
"UTTAR PRADESH","MAINPURI",0,0,0,0,0
"UTTAR PRADESH","MATHURA",0,0,0,0,0
"UTTAR PRADESH","MAU",0,0,0,0,0
"UTTAR PRADESH","MEERUT",0,0,2,0,2
"UTTAR PRADESH","MIRZAPUR",0,0,0,0,0
"UTTAR PRADESH","MORADABAD",7,13,44,0,64
"UTTAR PRADESH","MUZZAFARNAGAR",0,0,2,4,6
"UTTAR PRADESH","PILIBHIT",0,0,10,1,11
"UTTAR PRADESH","PRATAPGARH",0,0,0,0,0
"UTTAR PRADESH","RAEBARELI",0,0,0,1,1
"UTTAR PRADESH","RAMPUR",8,11,67,5,91
"UTTAR PRADESH","SAHARANPUR",0,0,0,1,1
"UTTAR PRADESH","SANT KABIR NAGAR",0,0,0,0,0
"UTTAR PRADESH","SANT RAVI DAS NAGAR",0,2,0,4,6
"UTTAR PRADESH","SHAHJAHANPUR",0,0,0,0,0
"UTTAR PRADESH","SHRAWASTI",0,0,0,0,0
"UTTAR PRADESH","SIDDHARTH NAGAR",0,0,2,0,2
"UTTAR PRADESH","SITAPUR",0,0,0,0,0
"UTTAR PRADESH","SONBHADRA",0,0,0,0,0
"UTTAR PRADESH","SULTANPUR",0,0,0,1,1
"UTTAR PRADESH","UNNAO",0,1,5,0,6
"UTTAR PRADESH","VARANASI",4,2,0,10,16
"UTTARANCHAL","CHAMPAWAT",0,0,0,0,0
"UTTARANCHAL","DEHRA DUN",0,0,0,0,0
"UTTARANCHAL","HARIDWAR",0,1,0,0,1
"UTTARANCHAL","NAINITAL",0,0,0,0,0
"UTTARANCHAL","PAURI",0,0,0,0,0
"UTTARANCHAL","UDHAM SINGH NAGAR",11,8,38,13,70
"WEST BENGAL","BANKURA",0,0,0,0,0
"WEST BENGAL","BIRBHUM",0,0,0,0,0
"WEST BENGAL","BURDWAN",0,0,0,0,0
"WEST BENGAL","COOCHBEHAR",0,0,0,0,0
"WEST BENGAL","DAKSHIN DINAJPUR",0,0,0,0,0
"WEST BENGAL","DARJEELING",0,0,0,0,0
"WEST BENGAL","HAORA",0,0,0,0,0
"WEST BENGAL","HOOGHLY",6,0,0,0,6
"WEST BENGAL","JALPAIGURI",0,0,0,0,0
"WEST BENGAL","MALDA",0,0,0,0,0
"WEST BENGAL","MIDNAPORE",0,26,0,0,26
"WEST BENGAL","MURSHIDABAD",0,0,0,0,0
"WEST BENGAL","NADIA",0,0,0,0,0
"WEST BENGAL","NORTH 24 PARGANAS",0,0,0,0,0
"WEST BENGAL","SOUTH 24 PARGANAS",0,0,0,0,0
"WEST BENGAL","UTTAR DINAJPUR",0,0,0,0,0
