-----
{
 "description": "The table refers to District wise Distribution of Surface Flow Schemes(Water conservation -cum Ground Water Recharge) in use and their Potential Created and Utilized according to Public and Private. The report has been sourced from 3rd census of minor irrigation scheme(2000-01) from Ministry of ...", 
 "file_name": "srfcflowstate4.18.csv", 
 "title": "Download CSV for Districtwise Distribution of Surface Flow Schemes(Water conservation -cum Ground Water Recharge) in use and their Potential Created and Utilized according to Public and Private", 
 "url": "http://data.gov.in/sites/default/files/srfcflowstate4.18.csv"
}
-----
"State","District","No. in use - Public","No. in use - Private","No. in use - Total","Potential created (Ha) - Public","Potential created (Ha) - Private","Potential created (Ha) - Total","Potential utilised (Ha) - Public","Potential utilised (Ha) - Private","Potential utilised (Ha) - Total"
"ARUNACHAL PRADESH","WEST KAMENG",0,0,0,0,0,0,0,0,0
"ARUNACHAL PRADESH","WEST SIANG",0,0,0,0,0,0,0,0,0
"ASSAM","BARPETA",0,0,0,0,0,0,0,0,0
"ASSAM","BONGAIGAON",0,1,1,0,140,140,0,140,140
"ASSAM","CACHAR",0,1,1,0,33,33,0,13,13
"ASSAM","DARRANG",0,91,91,0,619,619,0,276,276
"ASSAM","DHUBRI",0,52,52,0,104,104,0,104,104
"ASSAM","GOALPARA",0,0,0,0,0,0,0,0,0
"ASSAM","GOLAGHAT",0,0,0,0,0,0,0,0,0
"ASSAM","HAILAKANDI",0,0,0,0,0,0,0,0,0
"ASSAM","JORHAT",0,2,2,0,15,15,0,15,15
"ASSAM","KAMRUP",0,0,0,0,0,0,0,0,0
"ASSAM","KARBIANGLONG",1,0,1,20,0,20,20,0,20
"ASSAM","KARIMGANJ",0,0,0,0,0,0,0,0,0
"ASSAM","KOKRAJHAR",0,4,4,0,7,7,0,5,5
"ASSAM","LAKHIMPUR",0,0,0,0,0,0,0,0,0
"ASSAM","MORIGAON",0,0,0,0,0,0,0,0,0
"ASSAM","NAGOAN",0,0,0,0,0,0,0,0,0
"ASSAM","NALBARI",0,0,0,0,0,0,0,0,0
"ASSAM","NC HILLS",0,0,0,0,0,0,0,0,0
"ASSAM","SIBSAGAR",0,0,0,0,0,0,0,0,0
"ASSAM","SONITPUR",0,0,0,0,0,0,0,0,0
"BIHAR","ARARIA",0,0,0,0,0,0,0,0,0
"BIHAR","AURANGABAD",43,4,47,1006,41,1047,949,18,967
"BIHAR","BANKA",40,6,46,1828,27,1855,1629,25,1654
"BIHAR","BEGUSARAI",0,15,15,0,90,90,0,69,69
"BIHAR","BHAGALPUR",34,2,36,253,4,257,218,4,221
"BIHAR","BHOJPUR",2,0,2,68,0,68,37,0,37
"BIHAR","BUXAR",0,0,0,0,0,0,0,0,0
"BIHAR","EAST CHAMPARAN",0,0,0,0,0,0,0,0,0
"BIHAR","GAYA",826,73,899,12455,1004,13459,10283,588,10871
"BIHAR","GOPAALGANJ",0,0,0,0,0,0,0,0,0
"BIHAR","JAMUI",416,8,424,6985,50,7035,5439,40,5479
"BIHAR","JEHANABAD",10,1,11,105,25,130,90,20,110
"BIHAR","KAIMUR (BHABUA)",0,0,0,0,0,0,0,0,0
"BIHAR","KATIHAR",0,0,0,0,0,0,0,0,0
"BIHAR","LAKHISARAI",10,0,10,36,0,36,28,0,28
"BIHAR","MADHEPURA",0,0,0,0,0,0,0,0,0
"BIHAR","MADHUBANI",0,0,0,0,0,0,0,0,0
"BIHAR","MUNGER",0,0,0,0,0,0,0,0,0
"BIHAR","MUZAFFARPUR",0,0,0,0,0,0,0,0,0
"BIHAR","NALANDA",2,0,2,384,0,384,384,0,384
"BIHAR","NAWADA",334,23,357,13760,642,14402,12715,619,13334
"BIHAR","PATNA",0,0,0,0,0,0,0,0,0
"BIHAR","ROHTAS(SASARAM)",7,0,7,109,0,109,56,0,56
"BIHAR","SARAN",0,0,0,0,0,0,0,0,0
"BIHAR","SHEKHPURA",28,0,28,548,0,548,482,0,482
"BIHAR","SITAMARHI",0,0,0,0,0,0,0,0,0
"BIHAR","SIWAN",0,18,18,0,137,137,0,61,61
"BIHAR","SUPAUL",0,0,0,0,0,0,0,0,0
"BIHAR","VAISHALI",0,0,0,0,0,0,0,0,0
"BIHAR","WEST CHAMPARAN",0,4,4,0,32,32,0,29,29
"CHHATTISGARH","BASTER",16,126,142,164,190,355,91,137,228
"CHHATTISGARH","BILASPUR",15,4,19,978,396,1375,951,396,1347
"CHHATTISGARH","DANTEWADA",7,3,10,28,7,35,25,1,26
"CHHATTISGARH","DHAMTARI",13,0,13,959,0,959,435,0,435
"CHHATTISGARH","DURG",43,2,45,4675,16,4691,2006,16,2022
"CHHATTISGARH","JANJGIR-CHAMPA",0,0,0,0,0,0,0,0,0
"CHHATTISGARH","JASHPUR",8,0,8,200,0,200,159,0,159
"CHHATTISGARH","KANKER",3,0,3,1046,0,1046,261,0,261
"CHHATTISGARH","KORBA",354,322,676,359,241,600,358,233,591
"CHHATTISGARH","KORIA",13,1,14,684,13,697,126,0,126
"CHHATTISGARH","KVARDHA",1,0,1,63,0,63,63,0,63
"CHHATTISGARH","MAHASAMUND",30,1,31,4715,210,4925,1956,210,2166
"CHHATTISGARH","RAIGARH",27,668,695,1101,497,1597,699,474,1173
"CHHATTISGARH","RAIPUR",25,0,25,3740,0,3740,2586,0,2586
"CHHATTISGARH","RAJNANDGAON",14,0,14,1877,0,1877,1607,0,1607
"CHHATTISGARH","SURGUJA",63,4,67,2571,45,2616,1166,38,1204
"DADRA & NAGAR HAVELI","DADRA & NAGAR HAVELI",0,0,0,0,0,0,0,0,0
"DELHI","ALIPUR",0,0,0,0,0,0,0,0,0
"GOA","NORTH GOA",2,115,117,65,119,184,65,119,184
"GOA","SOUTH GOA",1,65,66,70,340,410,70,336,406
"GUJARAT","AHMEDABAD",117,0,117,1882,0,1882,73,0,73
"GUJARAT","AMRELI",126,0,126,2520,0,2520,0,0,0
"GUJARAT","BANASKANTHA",299,3,302,5295,61,5356,180,61,241
"GUJARAT","BHARUCH",112,23,135,1051,265,1316,27,0,27
"GUJARAT","BHAVNAGAR",766,0,766,12700,0,12700,0,0,0
"GUJARAT","DAHOD",361,3,364,5695,34,5729,1495,4,1499
"GUJARAT","DANG",225,0,225,3066,0,3066,0,0,0
"GUJARAT","GANDHINAGAR",0,0,0,0,0,0,0,0,0
"GUJARAT","JAMNAGAR",869,0,869,28827,0,28827,4239,0,4239
"GUJARAT","JUNAGADH",1893,0,1893,21791,0,21791,0,0,0
"GUJARAT","KACHCHH",478,0,478,9933,0,9933,0,0,0
"GUJARAT","KHEDA",14,0,14,140,0,140,0,0,0
"GUJARAT","MEHSANA",190,0,190,3720,0,3720,0,0,0
"GUJARAT","NARMADA",96,0,96,619,0,619,0,0,0
"GUJARAT","NAVSARI",131,0,131,746,0,746,710,0,710
"GUJARAT","PANCHMAHAL",280,0,280,3817,0,3817,0,0,0
"GUJARAT","PATAN",210,0,210,3924,0,3924,59,0,59
"GUJARAT","PORBANDAR",392,113,505,7300,1259,8559,0,0,0
"GUJARAT","RAJKOT",2070,321,2391,49203,924,50127,20,0,20
"GUJARAT","SABARKANTHA",375,34,409,6849,457,7306,100,0,100
"GUJARAT","SURAT",256,0,256,21430,0,21430,0,0,0
"GUJARAT","SURENDRANAGAR",326,1,327,4773,1,4774,80,0,80
"GUJARAT","VADODARA",298,0,298,5229,0,5229,0,0,0
"GUJARAT","VALSAD",175,0,175,1346,0,1346,854,0,854
"HARYANA","AMBALA",0,0,0,0,0,0,0,0,0
"HARYANA","BHIWANI",0,0,0,0,0,0,0,0,0
"HARYANA","GURGAON",0,0,0,0,0,0,0,0,0
"HARYANA","KARNAL",0,0,0,0,0,0,0,0,0
"HARYANA","PANCHKULA",14,7,21,50,178,228,50,154,204
"HARYANA","REWARI",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Bilaspur",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Chamba",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Hamirpur",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Kangra",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Kinnaur",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Kullu",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Lahul & Spiti",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Mandi",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Shimla",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Sirmaur",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Solan",0,0,0,0,0,0,0,0,0
"HIMACHAL PRADESH","Una",0,0,0,0,0,0,0,0,0
"JAMMU & KASHMIR","ANANTNAG",0,4,4,0,734,734,0,666,666
"JAMMU & KASHMIR","BADGAM",0,0,0,0,0,0,0,0,0
"JAMMU & KASHMIR","BARAMULLA",0,0,0,0,0,0,0,0,0
"JAMMU & KASHMIR","DODA",0,0,0,0,0,0,0,0,0
"JAMMU & KASHMIR","JAMMU",0,0,0,0,0,0,0,0,0
"JAMMU & KASHMIR","KARGIL",0,1,1,0,6,6,0,6,6
"JAMMU & KASHMIR","KATHUA",0,2,2,0,4,4,0,4,4
"JAMMU & KASHMIR","KUPWARA",1,3,4,15,93,108,12,63,75
"JAMMU & KASHMIR","LEH",0,0,0,0,0,0,0,0,0
"JAMMU & KASHMIR","POONCH",3,0,3,273,0,273,273,0,273
"JAMMU & KASHMIR","PULWAMA",0,10,10,0,918,918,0,918,918
"JAMMU & KASHMIR","RAJOURI",1,2,3,21,8,29,15,8,23
"JAMMU & KASHMIR","SRINAGAR",0,0,0,0,0,0,0,0,0
"JAMMU & KASHMIR","UDHAMPUR",2,57,59,30,408,438,24,356,380
"JHARKHAND","BOKARO",1,48,49,0,27,27,0,23,24
"JHARKHAND","CHATRA",293,8,301,2251,50,2301,1860,50,1910
"JHARKHAND","DEOGHAR",194,352,546,424,585,1009,281,410,690
"JHARKHAND","DHANBAD",58,187,245,373,724,1097,38,118,156
"JHARKHAND","DUMKA",9,143,152,21,135,156,14,94,109
"JHARKHAND","GARHWA",21,90,111,97,544,641,85,494,579
"JHARKHAND","GIRIDIH",164,124,288,906,688,1594,483,398,881
"JHARKHAND","GODDA",6,4,10,10,10,20,8,5,13
"JHARKHAND","GUMLA",2,5,7,4,14,17,3,12,15
"JHARKHAND","HAZARIBAGH",55,15,70,376,72,449,254,34,288
"JHARKHAND","JAMTARA",36,244,280,92,460,552,63,334,397
"JHARKHAND","KODERMA",22,1,23,115,7,122,77,7,84
"JHARKHAND","LATEHAR",259,47,306,1165,199,1364,931,85,1016
"JHARKHAND","LOHARDAGA",0,0,0,0,0,0,0,0,0
"JHARKHAND","PAKUR",13,58,71,67,87,154,45,68,113
"JHARKHAND","PALAMU",739,324,1063,3873,1523,5397,3111,1208,4319
"JHARKHAND","RANCHI",0,1,1,0,3,3,0,3,3
"JHARKHAND","SAHEBGANJ",86,89,175,259,164,423,215,122,337
"JHARKHAND","SARAIKELA",129,492,621,704,1836,2540,374,817,1191
"JHARKHAND","SIMDEGA",0,0,0,0,0,0,0,0,0
"JHARKHAND","WEST SINGHBHUM",48,280,328,279,508,787,248,267,515
"KARNATAKA","Bagalkote",0,0,0,0,0,0,0,0,0
"KARNATAKA","Bangalore",0,0,0,0,0,0,0,0,0
"KARNATAKA","Bangalore Rural",4,0,4,242,0,242,238,0,238
"KARNATAKA","Belgaum",22,0,22,870,0,870,252,0,252
"KARNATAKA","Bellary",0,0,0,0,0,0,0,0,0
"KARNATAKA","Bidar",0,0,0,0,0,0,0,0,0
"KARNATAKA","Bijapur",0,0,0,0,0,0,0,0,0
"KARNATAKA","Chamaraja Nagara",0,0,0,0,0,0,0,0,0
"KARNATAKA","Chikmagalur",46,0,46,309,0,309,167,0,167
"KARNATAKA","Chitradurga",1,0,1,10,0,10,10,0,10
"KARNATAKA","Dakshina Kannada",42,0,42,52,0,52,50,0,50
"KARNATAKA","Davanagere",0,0,0,0,0,0,0,0,0
"KARNATAKA","Dharwar",0,0,0,0,0,0,0,0,0
"KARNATAKA","Gadag",0,0,0,0,0,0,0,0,0
"KARNATAKA","Gulbarga",1,0,1,80,0,80,60,0,60
"KARNATAKA","Hassan",36,0,36,69,0,69,4,0,4
"KARNATAKA","Haveri",5,0,5,278,0,278,274,0,274
"KARNATAKA","Kodagu",1,0,1,8,0,8,0,0,0
"KARNATAKA","Kolar",0,0,0,0,0,0,0,0,0
"KARNATAKA","Koppal",0,0,0,0,0,0,0,0,0
"KARNATAKA","Mandya",0,0,0,0,0,0,0,0,0
"KARNATAKA","Mysore",1,0,1,348,0,348,348,0,348
"KARNATAKA","Raichur",0,0,0,0,0,0,0,0,0
"KARNATAKA","Shimoga",5,6,11,22,5,27,20,5,25
"KARNATAKA","Tumkur",8,0,8,402,0,402,387,0,387
"KARNATAKA","Udupi",64,55,119,656,14,671,555,14,570
"KARNATAKA","Uttara Kannada",9,34,43,139,149,288,128,149,277
"KERALA","ALAPPUZHA",0,0,0,0,0,0,0,0,0
"KERALA","ERANAKULAM",2,0,2,26,0,26,26,0,26
"KERALA","IDDUKKI",24,7,31,459,143,602,423,128,551
"KERALA","KANNUR",1,2,3,16,80,96,16,80,96
"KERALA","KASARAGODE",60,1,61,1308,55,1363,1149,44,1193
"KERALA","KOLLAM",0,0,0,0,0,0,0,0,0
"KERALA","KOTTAYAM",7,0,7,222,0,222,185,0,185
"KERALA","KOZHIKODE",4,0,4,642,0,642,632,0,632
"KERALA","MALAPPURAM",60,1,61,1767,1,1768,1447,1,1447
"KERALA","PALAKKAD",21,7,28,834,480,1314,809,470,1279
"KERALA","PATHANAMTHITTA",0,0,0,0,0,0,0,0,0
"KERALA","THIRUVANANTHAPURAM",4,2,6,24,1,25,17,1,18
"KERALA","THRISSUR",0,39,39,0,34,34,0,23,23
"KERALA","WAYANAD",25,4,29,377,44,422,365,44,410
"MADHYA PRADESH","BALAGHAT",42,4,46,9148,4,9152,8630,3,8633
"MADHYA PRADESH","BARWANI",0,31,31,0,124,124,0,53,53
"MADHYA PRADESH","BETUL",8,91,99,58,230,287,37,72,109
"MADHYA PRADESH","BHIND",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","BHOPAL",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","CHHATARPUR",0,224,224,0,556,556,0,556,556
"MADHYA PRADESH","CHHINDWARA",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","DAMOH",1,6,7,4,10,14,4,7,11
"MADHYA PRADESH","DATIA",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","DEWAS",2,0,2,2,0,2,1,0,1
"MADHYA PRADESH","DHAR",0,9,9,0,31,31,0,22,22
"MADHYA PRADESH","GUNA",0,79,79,0,207,207,0,207,207
"MADHYA PRADESH","GWALIOR",1,0,1,80,0,80,60,0,60
"MADHYA PRADESH","HARDA",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","HOSHANGABAD",0,32,32,0,47,47,0,40,40
"MADHYA PRADESH","INDORE",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","JABALPUR",2,46,48,55,86,141,40,86,126
"MADHYA PRADESH","JHABUA",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","KATNI",217,27,244,397,142,539,397,124,520
"MADHYA PRADESH","KHANDWA",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","KHARGONE",0,6,6,0,10,10,0,10,10
"MADHYA PRADESH","MANDLA",2,0,2,133,0,133,50,0,50
"MADHYA PRADESH","MANDSAUR",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","MORENA",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","NARSINGHPUR",0,16,16,0,32,32,0,32,32
"MADHYA PRADESH","NEEMUCH",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","PANNA",1280,117,1397,2902,230,3131,2685,228,2913
"MADHYA PRADESH","RAISEN",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","RAJGARH",2,7,9,58,8,66,57,7,64
"MADHYA PRADESH","RATLAM",1,0,1,2,0,2,0,0,0
"MADHYA PRADESH","REWA",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","SAGAR",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","SATNA",7,19,26,771,59,830,561,55,616
"MADHYA PRADESH","SEHORE",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","SEONI",4,6,10,126,14,140,82,5,87
"MADHYA PRADESH","SHAHDOL",329,232,561,11995,296,12290,2182,182,2364
"MADHYA PRADESH","SHAJAPUR",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","SHEOPUR",0,0,0,0,0,0,0,0,0
"MADHYA PRADESH","SHIVPURI",3,25,28,235,44,279,203,44,248
"MADHYA PRADESH","SIDHI",8,0,8,2599,0,2599,1716,0,1716
"MADHYA PRADESH","TIKAMGARH",0,52,52,0,112,112,0,112,112
"MADHYA PRADESH","UJJAIN",1,0,1,72,0,72,0,0,0
"MADHYA PRADESH","UMARIA",0,1,1,0,2,2,0,1,1
"MADHYA PRADESH","VIDISHA",0,36,36,0,37,37,0,37,37
"MAHARASHTRA","AHMEDNAGAR",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","AKOLA",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","AMRAVATI",0,4,4,0,17,17,0,17,17
"MAHARASHTRA","AURANGABAD",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","BEED",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","BHANDARA",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","BULDANA",0,4,4,0,10,10,0,10,10
"MAHARASHTRA","CHANDRAPUR",0,4,4,0,494,494,0,494,494
"MAHARASHTRA","DHULE",0,1,1,0,1,1,0,1,1
"MAHARASHTRA","GADCHIROLI",1,3,4,4,15,19,4,15,19
"MAHARASHTRA","GONDIYA",1,0,1,3,0,3,0,0,0
"MAHARASHTRA","HINGOLI",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","JALGAON",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","JALNA",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","KOLHAPUR",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","LATUR",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","NAGPUR",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","NANDED",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","NANDURBAR",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","NASHIK",0,7,7,0,16,16,0,16,16
"MAHARASHTRA","OSMANABAD",0,1,1,0,1,1,0,1,1
"MAHARASHTRA","PARBHANI",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","PUNE",0,4,4,0,2,2,0,2,2
"MAHARASHTRA","RAIGHAR",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","RATNAGIRI",0,40,40,0,19,19,0,19,19
"MAHARASHTRA","SANGLI",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","SATARA",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","SINDHUDURGA",4,0,4,13,0,13,7,0,7
"MAHARASHTRA","SOLAPUR",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","THANE",0,0,0,0,0,0,0,0,0
"MAHARASHTRA","WARDHA",1,3,4,21,773,795,21,476,497
"MAHARASHTRA","WASHIM",0,2,2,0,3,3,0,3,3
"MAHARASHTRA","YAVATMAL",0,0,0,0,0,0,0,0,0
"MANIPUR","BISHNUPUR",0,0,0,0,0,0,0,0,0
"MANIPUR","CHANDEL",0,0,0,0,0,0,0,0,0
"MANIPUR","CHURACHANDPUR",0,0,0,0,0,0,0,0,0
"MANIPUR","IMPHAL EAST",0,0,0,0,0,0,0,0,0
"MANIPUR","IMPHAL WEST",0,0,0,0,0,0,0,0,0
"MANIPUR","SENAPATI",0,0,0,0,0,0,0,0,0
"MANIPUR","TAMENGLONG",0,0,0,0,0,0,0,0,0
"MANIPUR","THOUBAL",0,0,0,0,0,0,0,0,0
"MANIPUR","UKHRUL",0,0,0,0,0,0,0,0,0
"MEGHALAYA","EAST GARO HILLS",1,0,1,3,0,3,3,0,3
"MEGHALAYA","EAST KHASI HILLS",0,0,0,0,0,0,0,0,0
"MEGHALAYA","JAINTIA HILLS",0,2,2,0,4,4,0,4,4
"MEGHALAYA","RI BHOI",0,0,0,0,0,0,0,0,0
"MEGHALAYA","SOUTH GARO HILLS",0,0,0,0,0,0,0,0,0
"MEGHALAYA","WEST GARO HILLS",4,1,5,103,16,119,76,13,89
"MEGHALAYA","WEST KHASI HILLS",0,7,7,0,46,46,0,44,44
"MIZORAM","AIZAWL",0,0,0,0,0,0,0,0,0
"MIZORAM","CHAMPHAI",0,0,0,0,0,0,0,0,0
"MIZORAM","KOLASIB",0,1,1,0,2,2,0,1,1
"MIZORAM","LAWNGTLAI",0,0,0,0,0,0,0,0,0
"MIZORAM","LUNGLEI",0,0,0,0,0,0,0,0,0
"MIZORAM","MAMIT",0,0,0,0,0,0,0,0,0
"MIZORAM","SAIHA",0,0,0,0,0,0,0,0,0
"MIZORAM","SERCHHIP",0,1,1,0,2,2,0,2,2
"NAGALAND","DIMAPUR",0,1,1,0,70,70,0,20,20
"NAGALAND","KOHIMA",0,0,0,0,0,0,0,0,0
"NAGALAND","MOKOKCHUNG",0,0,0,0,0,0,0,0,0
"NAGALAND","MON",0,0,0,0,0,0,0,0,0
"NAGALAND","PHEK",0,0,0,0,0,0,0,0,0
"NAGALAND","TUENSANG",0,3,3,0,4,4,0,3,3
"NAGALAND","WOKHA",0,0,0,0,0,0,0,0,0
"NAGALAND","ZUNHEBOTO",0,2,2,0,3,3,0,2,2
"ORISSA","ANGUL",0,0,0,0,0,0,0,0,0
"ORISSA","BALASORE",0,0,0,0,0,0,0,0,0
"ORISSA","BARGARH",40,14,54,644,63,706,294,20,314
"ORISSA","BHADRAK",0,0,0,0,0,0,0,0,0
"ORISSA","BOLANGIR",331,20,351,5848,46,5893,846,14,860
"ORISSA","BOUDH",1,0,1,6,0,6,6,0,6
"ORISSA","CUTTACK",0,0,0,0,0,0,0,0,0
"ORISSA","DEOGARH",1,0,1,12,0,12,6,0,6
"ORISSA","DHENKANAL",10,6,16,450,62,512,444,36,480
"ORISSA","GAJAPATI",16,27,43,94,109,203,93,105,198
"ORISSA","GANJAM",5,1,6,162,5,167,153,3,155
"ORISSA","JAGATSINGHPUR",0,0,0,0,0,0,0,0,0
"ORISSA","JAJAPUR",7,4,11,142,12,153,91,8,99
"ORISSA","JHARSUGUDA",0,0,0,0,0,0,0,0,0
"ORISSA","KALAHANDI",2,0,2,46,0,46,36,0,36
"ORISSA","KANDHAMAL",7,0,7,46,0,46,46,0,46
"ORISSA","KENDRAPARA",0,0,0,0,0,0,0,0,0
"ORISSA","KEONJHAR",4,2,6,21,9,30,16,8,24
"ORISSA","KHURDA",3,3,6,10,6,16,8,4,13
"ORISSA","KORAPUT",22,9,31,271,30,301,170,24,194
"ORISSA","MALKANAGIRI",0,0,0,0,0,0,0,0,0
"ORISSA","MAYURBHANJA",9,15,24,401,328,728,199,317,516
"ORISSA","NAWARANGAPUR",13,2,15,104,2,106,93,2,95
"ORISSA","NAYAGARH",1,0,1,10,0,10,10,0,10
"ORISSA","NUAPADA",5,1,6,57,20,77,36,4,40
"ORISSA","PURI",0,0,0,0,0,0,0,0,0
"ORISSA","RAYAGADA",33,5,38,516,20,536,231,15,246
"ORISSA","SAMBALPUR",4,0,4,107,0,107,89,0,89
"ORISSA","SONEPUR",1,0,1,14,0,14,14,0,14
"ORISSA","SUNDARGARH",4,5,9,56,10,66,12,5,17
"PONDICHERRY","KARAIKAL",0,0,0,0,0,0,0,0,0
"PONDICHERRY","PONDICHERRY",0,0,0,0,0,0,0,0,0
"PONDICHERRY","YANAM",0,0,0,0,0,0,0,0,0
"PUNJAB","GURDASPUR",6,3,9,303,190,493,117,190,307
"PUNJAB","HOSHIARPUR",0,0,0,0,0,0,0,0,0
"PUNJAB","MOGA",0,0,0,0,0,0,0,0,0
"PUNJAB","PATIALA",0,0,0,0,0,0,0,0,0
"PUNJAB","ROPAR",94,109,203,147,666,813,147,666,813
"RAJASTHAN","AJMER",0,1,1,0,4,4,0,0,0
"RAJASTHAN","ALWAR",0,0,0,0,0,0,0,0,0
