-----
{
 "description": "The table refers to Block wise Distribution of Surface Flow Schemes according to Social status. The report has been sourced from 3rd census of minor irrigation scheme (2000-01) from Ministry of Water Resources.", 
 "file_name": "srfcflowdistr4.4.csv", 
 "title": "Download CSV for Blockwise Distribution of Surface Flow Schemes according to Social status", 
 "url": "http://data.gov.in/sites/default/files/srfcflowdistr4.4.csv"
}
-----
STATENAME,DISTNAME,BLOCKNAME,Scheduled caste,Scheduled tribe,Other social status of farmers,Total
ANDHRA PRADESH,KHAMMAM,KUNAVARAM,0,0,0,0
ANDHRA PRADESH,KHAMMAM,KUSUMANCHI,0,0,10,10
ANDHRA PRADESH,KHAMMAM,MADHIRA,1,1,25,27
ANDHRA PRADESH,KHAMMAM,MANUGURU,0,0,26,26
ANDHRA PRADESH,KHAMMAM,MUDIGONDA,0,0,0,0
ANDHRA PRADESH,KHAMMAM,MULAKALAPALLE,1,8,8,17
ANDHRA PRADESH,KHAMMAM,NELAKONDAPALLE,0,0,0,0
ANDHRA PRADESH,KHAMMAM,PALAWANCHA,0,2,3,5
ANDHRA PRADESH,KHAMMAM,PENUBALLI,0,0,13,13
ANDHRA PRADESH,KHAMMAM,PINAPAKA,0,0,0,0
ANDHRA PRADESH,KHAMMAM,SATHUPALLE,0,0,2,2
ANDHRA PRADESH,KHAMMAM,SINGARENI,0,0,0,0
ANDHRA PRADESH,KHAMMAM,TEKULAPALLE,16,35,27,78
ANDHRA PRADESH,KHAMMAM,THALLADA,0,0,27,27
ANDHRA PRADESH,KHAMMAM,THIRUMALAYAPALEM,0,0,0,0
ANDHRA PRADESH,KHAMMAM,VARARAMACHANDRAPURAM,0,0,0,0
ANDHRA PRADESH,KHAMMAM,VELAIRPAD,0,6,0,6
ANDHRA PRADESH,KHAMMAM,VEMSOOR,0,0,0,0
ANDHRA PRADESH,KHAMMAM,VENKATAPURAM,0,1,2,3
ANDHRA PRADESH,KHAMMAM,WAZEED,0,1,3,4
ANDHRA PRADESH,KHAMMAM,WYRA,0,0,4,4
ANDHRA PRADESH,KHAMMAM,YELLANDU,0,0,6,6
ANDHRA PRADESH,KHAMMAM,YERRUPALEM,0,0,0,0
ANDHRA PRADESH,KRISHNA,A KONDURU,0,0,0,0
ANDHRA PRADESH,KRISHNA,AGIRIPALLE,0,0,0,0
ANDHRA PRADESH,KRISHNA,BAPULAPADU,0,0,0,0
ANDHRA PRADESH,KRISHNA,CHANDARLAPADU,0,0,0,0
ANDHRA PRADESH,KRISHNA,CHATRAI,0,0,3,3
ANDHRA PRADESH,KRISHNA,G KONDURU,0,0,12,12
ANDHRA PRADESH,KRISHNA,GAMPALAGUDEM,0,0,7,7
ANDHRA PRADESH,KRISHNA,GANNAVARAM,0,0,3,3
ANDHRA PRADESH,KRISHNA,IBRAHIMPATNAM,0,0,0,0
ANDHRA PRADESH,KRISHNA,JAGGAYYAPETA,0,0,0,0
ANDHRA PRADESH,KRISHNA,KANCHIKA CHERLA,0,0,1,1
ANDHRA PRADESH,KRISHNA,MUSUNURU,0,0,0,0
ANDHRA PRADESH,KRISHNA,MYLAVARAM,0,0,0,0
ANDHRA PRADESH,KRISHNA,NANDIGAMA,0,0,1,1
ANDHRA PRADESH,KRISHNA,NUZVID,0,0,4,4
ANDHRA PRADESH,KRISHNA,PENUGANCHIPROLU,0,0,0,0
ANDHRA PRADESH,KRISHNA,REDDIGUDEM,0,0,36,36
ANDHRA PRADESH,KRISHNA,TIRUVURU,0,0,1,1
ANDHRA PRADESH,KRISHNA,UNGUTURU,0,0,0,0
ANDHRA PRADESH,KRISHNA,VATSAVAI,0,0,0,0
ANDHRA PRADESH,KRISHNA,VEERULLAPADU,0,0,0,0
ANDHRA PRADESH,KRISHNA,VIJAYAWADA RURAL,0,0,0,0
ANDHRA PRADESH,KRISHNA,VIJAYAWADA URBAN,0,0,0,0
ANDHRA PRADESH,KRISHNA,VISSANNAPET,5,3,25,33
ANDHRA PRADESH,KURNOOL,ADONI,0,0,4,4
ANDHRA PRADESH,KURNOOL,ALLAGADDA,0,0,0,0
ANDHRA PRADESH,KURNOOL,ALUR,0,0,0,0
ANDHRA PRADESH,KURNOOL,ASPARI,0,0,7,7
ANDHRA PRADESH,KURNOOL,ATMAKUR,0,0,0,0
ANDHRA PRADESH,KURNOOL,BANAGANAPALLE,0,0,0,0
ANDHRA PRADESH,KURNOOL,BANDI ATMAKUR,0,0,0,0
ANDHRA PRADESH,KURNOOL,C.BELAGAL,0,0,0,0
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,0,0,0,0
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,0,0,0,0
ANDHRA PRADESH,KURNOOL,DHONE,0,0,0,0
ANDHRA PRADESH,KURNOOL,GADIVEMULA,0,0,0,0
ANDHRA PRADESH,KURNOOL,GONEGANDLA,0,0,0,0
ANDHRA PRADESH,KURNOOL,GUDUR,0,0,0,0
ANDHRA PRADESH,KURNOOL,HALAHARVI,0,0,0,0
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,0,0,0,0
ANDHRA PRADESH,KURNOOL,JUPADU BUNGALOW,0,0,0,0
ANDHRA PRADESH,KURNOOL,KALLUR,0,0,0,0
ANDHRA PRADESH,KURNOOL,KODUMUR,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOTHAPALLE,0,0,0,0
ANDHRA PRADESH,KURNOOL,KOWTHALAM,0,0,1,1
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,0,0,1,1
ANDHRA PRADESH,KURNOOL,KURNOOL,3,0,37,40
ANDHRA PRADESH,KURNOOL,MADDIKERA EAST,0,0,0,0
ANDHRA PRADESH,KURNOOL,MAHANANDI,0,0,0,0
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,0,0,0,0
ANDHRA PRADESH,KURNOOL,MIDTHUR,0,0,0,0
ANDHRA PRADESH,KURNOOL,NANDAVARAM,0,0,0,0
ANDHRA PRADESH,KURNOOL,NANDI KOTKUR,0,0,0,0
ANDHRA PRADESH,KURNOOL,ORVAKAL,0,0,2,2
ANDHRA PRADESH,KURNOOL,OWK,0,0,0,0
ANDHRA PRADESH,KURNOOL,PANYAM,0,0,0,0
ANDHRA PRADESH,KURNOOL,PEAPALLY,0,0,0,0
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,0,0,1,1
ANDHRA PRADESH,KURNOOL,SIRVEL,0,0,0,0
ANDHRA PRADESH,KURNOOL,TUGGALI,0,0,0,0
ANDHRA PRADESH,KURNOOL,UYYALAWADA,0,0,0,0
ANDHRA PRADESH,KURNOOL,VELDURTHI,0,0,0,0
ANDHRA PRADESH,KURNOOL,VELGODU,0,0,0,0
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,ADDAKAL,0,0,2,2
ANDHRA PRADESH,MAHABOOBNAGAR,AIZA,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,ALAMPUR,0,0,2,2
ANDHRA PRADESH,MAHABOOBNAGAR,AMANGAL,40,61,135,236
ANDHRA PRADESH,MAHABOOBNAGAR,AMRABAD,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,ATMAKUR,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,BALANAGAR,0,0,1,1
ANDHRA PRADESH,MAHABOOBNAGAR,BALMOOR,1,0,2,3
ANDHRA PRADESH,MAHABOOBNAGAR,BHOOTHPUR,2,1,12,15
ANDHRA PRADESH,MAHABOOBNAGAR,BIJINAPALLE,0,0,2,2
ANDHRA PRADESH,MAHABOOBNAGAR,BOMRASPETA,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,CHINNA CHINTA KUNTA,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,DAMARAGIDDA,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,DHANWADA,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,DHARUR,0,0,123,123
ANDHRA PRADESH,MAHABOOBNAGAR,DOULATABAD,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,FAROOQNAGAR,0,0,1,1
ANDHRA PRADESH,MAHABOOBNAGAR,GADWAL,91,12,680,783
ANDHRA PRADESH,MAHABOOBNAGAR,GHANPUR,2,0,11,13
ANDHRA PRADESH,MAHABOOBNAGAR,GOPALPETA,1,1,98,100
ANDHRA PRADESH,MAHABOOBNAGAR,HANWADA,1,0,2,3
ANDHRA PRADESH,MAHABOOBNAGAR,ITIKYAL,0,0,4,4
ANDHRA PRADESH,MAHABOOBNAGAR,JADCHERLA,0,2,30,32
ANDHRA PRADESH,MAHABOOBNAGAR,KALWAKURTHY,14,11,164,189
ANDHRA PRADESH,MAHABOOBNAGAR,KODAIR,0,0,1,1
ANDHRA PRADESH,MAHABOOBNAGAR,KODANGAL,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KOILKONDA,0,0,21,21
ANDHRA PRADESH,MAHABOOBNAGAR,KOLLAPUR,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KOSGI,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHAKOTA,0,0,12,12
ANDHRA PRADESH,MAHABOOBNAGAR,KOTHUR,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MADDUR,1,0,4,5
ANDHRA PRADESH,MAHABOOBNAGAR,MADGUL,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MAGANOOR,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MAHBUBNAGAR,0,0,15,15
ANDHRA PRADESH,MAHABOOBNAGAR,MAKTHAL,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MALDAKAL,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MANOPADU,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,MIDJIL,9,13,188,210
ANDHRA PRADESH,MAHABOOBNAGAR,NAGAR KURNOOL,0,0,4,4
ANDHRA PRADESH,MAHABOOBNAGAR,NARAYANPET,0,0,4,4
ANDHRA PRADESH,MAHABOOBNAGAR,NARVA,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,NAWABPET,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,PANGAL,3,2,52,57
ANDHRA PRADESH,MAHABOOBNAGAR,PEBBAIR,0,1,19,20
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAKOTHAPALLE,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,PEDDAMANDADI,0,0,63,63
ANDHRA PRADESH,MAHABOOBNAGAR,TADOOR,6,0,27,33
ANDHRA PRADESH,MAHABOOBNAGAR,TALAKONDAPALLE,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,TELKAPALLE,0,0,0,0
ANDHRA PRADESH,MAHABOOBNAGAR,UTKOOR,59,4,333,396
ANDHRA PRADESH,MAHABOOBNAGAR,VANGOOR,2,6,34,42
ANDHRA PRADESH,MAHABOOBNAGAR,VEEPANGANDLA,0,1,22,23
ANDHRA PRADESH,MAHABOOBNAGAR,VELDANDA,0,0,2,2
ANDHRA PRADESH,MAHABOOBNAGAR,WADDEPALLE,13,0,19,32
ANDHRA PRADESH,MAHABOOBNAGAR,WANAPARTHY,0,0,1,1
ANDHRA PRADESH,MEDAK,ALLADURG,0,0,0,0
ANDHRA PRADESH,MEDAK,ANDOLE,0,0,0,0
ANDHRA PRADESH,MEDAK,CHEGUNTA,0,0,0,0
ANDHRA PRADESH,MEDAK,CHINNA KODUR,0,0,0,0
ANDHRA PRADESH,MEDAK,DOULTABAD,0,0,0,0
ANDHRA PRADESH,MEDAK,DUBBAK,0,0,0,0
ANDHRA PRADESH,MEDAK,GAJWEL,0,0,0,0
ANDHRA PRADESH,MEDAK,HATHNOORA,0,0,0,0
ANDHRA PRADESH,MEDAK,JAGDEVPUR,0,0,0,0
ANDHRA PRADESH,MEDAK,JHARASANGAM,0,0,0,0
ANDHRA PRADESH,MEDAK,JINNARAM,0,0,0,0
ANDHRA PRADESH,MEDAK,KALHER,0,0,0,0
ANDHRA PRADESH,MEDAK,KANGTI,0,0,0,0
ANDHRA PRADESH,MEDAK,KOHIR,0,0,0,0
ANDHRA PRADESH,MEDAK,KONDAPAK,0,0,0,0
ANDHRA PRADESH,MEDAK,KONDAPUR,0,0,0,0
ANDHRA PRADESH,MEDAK,KOWDIPALLE,0,0,0,0
ANDHRA PRADESH,MEDAK,KULCHARAM,0,0,0,0
ANDHRA PRADESH,MEDAK,MEDAK,0,0,0,0
ANDHRA PRADESH,MEDAK,MIRDODDI,0,0,0,0
ANDHRA PRADESH,MEDAK,MULUG,0,0,0,0
ANDHRA PRADESH,MEDAK,MUNPALLE,0,0,0,0
ANDHRA PRADESH,MEDAK,NANGANUR,0,0,0,0
ANDHRA PRADESH,MEDAK,NARSAPUR,0,0,0,0
ANDHRA PRADESH,MEDAK,PAPANNAPET,0,0,0,0
ANDHRA PRADESH,MEDAK,PATANCHERU,0,0,0,0
ANDHRA PRADESH,MEDAK,PULKAL,0,0,0,0
ANDHRA PRADESH,MEDAK,RAIKODE,0,0,0,0
ANDHRA PRADESH,MEDAK,RAMACHANDRAPURAM,0,0,0,0
ANDHRA PRADESH,MEDAK,RAMAYAMPET,0,0,0,0
ANDHRA PRADESH,MEDAK,REGODE,0,0,0,0
ANDHRA PRADESH,MEDAK,SADASIVPET,0,0,0,0
ANDHRA PRADESH,MEDAK,SANGAREDDY,0,0,0,0
ANDHRA PRADESH,MEDAK,SHANKARAMPET (A),0,0,0,0
ANDHRA PRADESH,MEDAK,SHANKARAMPET (R),0,0,0,0
ANDHRA PRADESH,MEDAK,SHIVAMPET,0,0,0,0
ANDHRA PRADESH,MEDAK,SIDDIPET,0,0,0,0
ANDHRA PRADESH,MEDAK,TEKMAL,0,0,0,0
ANDHRA PRADESH,MEDAK,TUPRAN,0,0,0,0
ANDHRA PRADESH,MEDAK,WARGAL,0,0,0,0
ANDHRA PRADESH,MEDAK,YELDURTHY,0,0,0,0
ANDHRA PRADESH,MEDAK,ZAHIRABAD,0,0,0,0
ANDHRA PRADESH,NALGONDA,ALAIR,0,0,0,0
ANDHRA PRADESH,NALGONDA,ANUMULA,0,0,0,0
ANDHRA PRADESH,NALGONDA,ATMAKUR  (S),2,0,109,111
ANDHRA PRADESH,NALGONDA,ATMAKUR (M),0,0,0,0
ANDHRA PRADESH,NALGONDA,BHUVANAGIRI,0,0,0,0
ANDHRA PRADESH,NALGONDA,BIBINAGAR,0,0,0,0
ANDHRA PRADESH,NALGONDA,BOMMALARAMARAM,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHANDAM PET,0,0,5,5
ANDHRA PRADESH,NALGONDA,CHANDUR,0,0,8,8
ANDHRA PRADESH,NALGONDA,CHILKUR,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHINTHA PALLE,0,0,52,52
ANDHRA PRADESH,NALGONDA,CHITYALA,0,0,0,0
ANDHRA PRADESH,NALGONDA,CHIVVEMLA,0,0,78,78
ANDHRA PRADESH,NALGONDA,CHOUTUPPAL,0,0,0,0
ANDHRA PRADESH,NALGONDA,DAMERACHERLA,1,0,10,11
ANDHRA PRADESH,NALGONDA,DEVARAKONDA,0,0,0,0
ANDHRA PRADESH,NALGONDA,GARIDE PALLE,0,0,0,0
ANDHRA PRADESH,NALGONDA,GUNDALA,0,0,88,88
ANDHRA PRADESH,NALGONDA,GUNDLA PALLE,0,0,0,0
ANDHRA PRADESH,NALGONDA,HUZURNAGAR,0,0,0,0
ANDHRA PRADESH,NALGONDA,JAJI REDDI GUDEM,0,0,111,111
ANDHRA PRADESH,NALGONDA,KATTANGOOR,0,0,0,0
ANDHRA PRADESH,NALGONDA,KETHEPALLE,0,0,69,69
ANDHRA PRADESH,NALGONDA,KODAD,0,0,0,0
ANDHRA PRADESH,NALGONDA,M TURKAPALLE,0,0,0,0
ANDHRA PRADESH,NALGONDA,MARRI GUDA,0,0,0,0
ANDHRA PRADESH,NALGONDA,MATTAMPALLE,0,0,0,0
ANDHRA PRADESH,NALGONDA,MELLACHERVU,0,0,0,0
ANDHRA PRADESH,NALGONDA,MIRYALAGUDA,0,0,0,0
ANDHRA PRADESH,NALGONDA,MOTHEY,0,0,0,0
ANDHRA PRADESH,NALGONDA,MOTHKUR,0,0,0,0
ANDHRA PRADESH,NALGONDA,MUNAGALA,0,0,1,1
ANDHRA PRADESH,NALGONDA,MUNUGODE,0,0,1,1
ANDHRA PRADESH,NALGONDA,NADIGUDEM,0,0,0,0
ANDHRA PRADESH,NALGONDA,NAKREKAL,0,0,1,1
ANDHRA PRADESH,NALGONDA,NALGONDA,144,0,0,144
ANDHRA PRADESH,NALGONDA,NAMPALLE,0,0,1,1
ANDHRA PRADESH,NALGONDA,NARAYANAPUR,0,0,0,0
ANDHRA PRADESH,NALGONDA,NARKETPALLE,0,0,2,2
ANDHRA PRADESH,NALGONDA,NERED CHERLA,0,0,0,0
ANDHRA PRADESH,NALGONDA,NIDAMANUR,0,0,32,32
ANDHRA PRADESH,NALGONDA,NUTHANKAL,0,0,0,0
ANDHRA PRADESH,NALGONDA,PEDDA ADISERLAPALLE,0,0,0,0
ANDHRA PRADESH,NALGONDA,PEDDAVURA,0,0,0,0
ANDHRA PRADESH,NALGONDA,PENPAHAD,0,0,0,0
ANDHRA PRADESH,NALGONDA,POCHAMPALLE,0,0,0,0
ANDHRA PRADESH,NALGONDA,RAJAPET,0,0,0,0
ANDHRA PRADESH,NALGONDA,RAMANNAPETA,0,0,40,40
ANDHRA PRADESH,NALGONDA,SALIGOURARAM,0,0,41,41
ANDHRA PRADESH,NALGONDA,SURYAPET,0,2,63,65
ANDHRA PRADESH,NALGONDA,THIPPARTHI,0,0,93,93
ANDHRA PRADESH,NALGONDA,THIRUMALAGIRI,0,0,53,53
ANDHRA PRADESH,NALGONDA,THRIPURARAM,7,0,4,11
ANDHRA PRADESH,NALGONDA,THUNGA THURTHI,0,0,41,41
ANDHRA PRADESH,NALGONDA,VALIGONDA,0,0,0,0
ANDHRA PRADESH,NALGONDA,VEMULAPALLE,3,0,0,3
ANDHRA PRADESH,NALGONDA,YADAGIRIGUTTA,0,0,0,0
ANDHRA PRADESH,NELLORE,ALLUR,0,0,1,1
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,0,0,0,0
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,0,0,0,0
ANDHRA PRADESH,NELLORE,ATMAKUR,1,0,0,1
ANDHRA PRADESH,NELLORE,BALAYAPALLE,0,0,1,1
ANDHRA PRADESH,NELLORE,BUTCHIREDDIPALEM,0,0,2,2
ANDHRA PRADESH,NELLORE,CHEJERLA,0,0,0,0
ANDHRA PRADESH,NELLORE,CHILLAKUR,0,0,1,1
ANDHRA PRADESH,NELLORE,CHITTAMUR,0,0,0,0
ANDHRA PRADESH,NELLORE,DAGADARTHI,0,0,0,0
ANDHRA PRADESH,NELLORE,DAKKILI,0,0,0,0
ANDHRA PRADESH,NELLORE,DORAVARISATRAM,0,0,129,129
ANDHRA PRADESH,NELLORE,DUTTALUR,0,0,0,0
ANDHRA PRADESH,NELLORE,GUDUR,0,0,0,0
ANDHRA PRADESH,NELLORE,JALADANKI,0,0,0,0
ANDHRA PRADESH,NELLORE,KALIGIRI,0,0,1,1
ANDHRA PRADESH,NELLORE,KALUVOYA,0,0,1,1
ANDHRA PRADESH,NELLORE,KAVALI,0,0,0,0
ANDHRA PRADESH,NELLORE,KONDAPURAM,0,0,1,1
ANDHRA PRADESH,NELLORE,KOTA,1,0,0,1
ANDHRA PRADESH,NELLORE,MANUBOLU,0,0,0,0
ANDHRA PRADESH,NELLORE,MARRIPADU,4,0,31,35
ANDHRA PRADESH,NELLORE,NAIDUPETA,0,0,0,0
ANDHRA PRADESH,NELLORE,NELLORE,0,0,0,0
ANDHRA PRADESH,NELLORE,OJILI,0,0,0,0
ANDHRA PRADESH,NELLORE,PELLAKUR,0,0,0,0
ANDHRA PRADESH,NELLORE,PODLAKUR,0,0,0,0
ANDHRA PRADESH,NELLORE,RAPUR,0,0,1,1
ANDHRA PRADESH,NELLORE,SANGAM,0,0,0,0
ANDHRA PRADESH,NELLORE,SEETHARAMAPURAM,0,0,0,0
ANDHRA PRADESH,NELLORE,SULLURPETA,3,0,70,73
ANDHRA PRADESH,NELLORE,SYDAPURAM,0,0,1,1
ANDHRA PRADESH,NELLORE,TADA,0,0,45,45
ANDHRA PRADESH,NELLORE,UDAYAGIRI,0,0,0,0
ANDHRA PRADESH,NELLORE,VAKADU,0,0,0,0
ANDHRA PRADESH,NELLORE,VARIKUNTAPADU,0,0,0,0
ANDHRA PRADESH,NELLORE,VENKATACHALAM,0,0,0,0
ANDHRA PRADESH,NELLORE,VENKATAGIRI,0,0,0,0
ANDHRA PRADESH,NELLORE,VINJAMUR,0,0,1,1
ANDHRA PRADESH,NIZAMABAD,ARMUR,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,BALKONDA,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,BANSWADA,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,BHEEMGAL,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,BHIKNUR,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,BICHKUNDA,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,BIRKOOR,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,BODHAN,0,0,1,1
ANDHRA PRADESH,NIZAMABAD,DHAR PALLE,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,DICH PALLE,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,DOMAKONDA,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,GANDHARI,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,JAKRANPALLE,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,JUKKAL,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,KAMAREDDY,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,KAMMAR PALLE,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,KOTGIRI,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,LINGAMPET,0,0,6,6
ANDHRA PRADESH,NIZAMABAD,MACHAREDDY,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,MADNUR,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,MAKLOOR,0,0,3,3
ANDHRA PRADESH,NIZAMABAD,MORTAD,1,0,0,1
ANDHRA PRADESH,NIZAMABAD,NAGA REDDIPET,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,NANDIPET,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,NAVIPET,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,NIZAM SAGAR,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,NIZAMABAD,0,0,1,1
ANDHRA PRADESH,NIZAMABAD,PITLAM,1,1,5,7
ANDHRA PRADESH,NIZAMABAD,RANJAL,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,SADASIVANAGAR,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,SIRKONDA,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,TADWAI,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,VARNI,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,VELPUR,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,YEDA PALLE,0,0,0,0
ANDHRA PRADESH,NIZAMABAD,YELLAREDDY,0,0,0,0
ANDHRA PRADESH,PRAKASAM,ADDANKI,0,0,0,0
ANDHRA PRADESH,PRAKASAM,ARDHAVEEDU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,BALLIKURUVA,0,0,0,0
ANDHRA PRADESH,PRAKASAM,BESTAVARIPETA,0,0,0,0
ANDHRA PRADESH,PRAKASAM,CHADRASEKARAPURAM,0,0,0,0
ANDHRA PRADESH,PRAKASAM,CHIMAKURTHI,0,0,1,1
ANDHRA PRADESH,PRAKASAM,CHINAGANJAM,0,0,21,21
ANDHRA PRADESH,PRAKASAM,CUMBUM,0,0,0,0
ANDHRA PRADESH,PRAKASAM,DARSI,0,0,0,0
ANDHRA PRADESH,PRAKASAM,DONAKONDA,0,0,3,3
ANDHRA PRADESH,PRAKASAM,DORNALA,0,0,0,0
ANDHRA PRADESH,PRAKASAM,GIDDALURU,0,0,1,1
ANDHRA PRADESH,PRAKASAM,GUDLURU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,HANUMANTHUNIPADU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,INKOLLU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,JANAKAVARAMPANGULURU,0,0,2,2
ANDHRA PRADESH,PRAKASAM,KANDUKUR,0,0,1,1
ANDHRA PRADESH,PRAKASAM,KANIGIRI,0,0,3,3
ANDHRA PRADESH,PRAKASAM,KOMAROLU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,KONAKANAMITLA,1,0,3,4
ANDHRA PRADESH,PRAKASAM,KONDAPI,0,0,8,8
ANDHRA PRADESH,PRAKASAM,KORISAPADU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,KOTHAPATNAM,1,0,86,87
ANDHRA PRADESH,PRAKASAM,KURICHEDU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,LINGASAMUDRAM,0,0,0,0
ANDHRA PRADESH,PRAKASAM,MADDIPADU,1,0,1,2
ANDHRA PRADESH,PRAKASAM,MARKAPUR,0,0,0,0
ANDHRA PRADESH,PRAKASAM,MARRIPUDI,0,0,0,0
ANDHRA PRADESH,PRAKASAM,MARTUR,6,1,9,16
ANDHRA PRADESH,PRAKASAM,MUNDLAMURU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,NAGULUPPALAPADU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,ONGOLE,0,0,0,0
ANDHRA PRADESH,PRAKASAM,PAMUR,0,0,3,3
ANDHRA PRADESH,PRAKASAM,PEDAARAVEEDU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,PEDACHERLOPALLE,0,0,0,0
ANDHRA PRADESH,PRAKASAM,PODILI,0,0,1,1
ANDHRA PRADESH,PRAKASAM,PONNALURU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,PULLALACHERUVU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,RACHERLA,0,0,16,16
ANDHRA PRADESH,PRAKASAM,SANTHAMAGULURU,0,0,4,4
ANDHRA PRADESH,PRAKASAM,SANTHANUTHLAPADU,0,0,1,1
ANDHRA PRADESH,PRAKASAM,SINGARAYAKONDA,0,0,0,0
ANDHRA PRADESH,PRAKASAM,TANGUTUR,0,0,1,1
ANDHRA PRADESH,PRAKASAM,TARLAPADU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,THALLUR,0,0,0,0
ANDHRA PRADESH,PRAKASAM,TRIPURANTHAKAM,0,0,9,9
ANDHRA PRADESH,PRAKASAM,ULAVAPADU,0,0,0,0
ANDHRA PRADESH,PRAKASAM,VELIGANDLA,0,0,1,1
ANDHRA PRADESH,PRAKASAM,VETAPALEM,0,0,114,114
ANDHRA PRADESH,PRAKASAM,VOLETIVARIPALEM,0,0,0,0
ANDHRA PRADESH,PRAKASAM,YEDDANAPUDI,0,0,1,1
ANDHRA PRADESH,PRAKASAM,YERRAGONDAPALEM,0,0,0,0
ANDHRA PRADESH,PRAKASAM,ZARUGUMILLI,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,BALANAGAR,0,0,0,0
ANDHRA PRADESH,RANGAREDDY,BANTARAM,1,0,0,1
