-----
{
 "description": "The table refers to district wise surface flow schemes according to water distribution system. It has been sourced from 2nd census of minor irrigation scheme(1993-94) from Ministry of Water Resources.", 
 "file_name": "Statetab4.8.csv", 
 "title": "Download CSV for Districtwise Surface Flow Schemes according to water distribution system for 2nd census of Minor Irrigation Schemes (1993-94)", 
 "url": "http://data.gov.in/sites/default/files/Statetab4.8.csv"
}
-----
State,District,Sprinkler,Drip Irrigation,Open channel,Under ground channel,Others,Total
ASSAM,SONITPUR,0,0,31,1,0,32
ASSAM,TINSUKIA,0,0,5,0,0,5
BIHAR,ARARIA,0,0,40,0,0,40
BIHAR,AURANGABAD,NA,NA,NA,NA,NA,NA
BIHAR,BANKA,7,11,1553,23,379,1973
BIHAR,BEGUSARAI,0,0,1,1,0,2
BIHAR,BHABUA,12,0,309,7,69,397
BIHAR,BHAGALPUR,67,4,641,54,86,852
BIHAR,BHOJPUR,11,2,173,2,37,225
BIHAR,BOKARO,12,6,1617,5,742,2382
BIHAR,BUXAR,34,1,71,3,3,112
BIHAR,CHAMPARAN EAST,1,0,38,0,0,39
BIHAR,CHAMPARAN WEST,18,11,55,2,1,87
BIHAR,CHATRA,74,3,1838,92,262,2269
BIHAR,DARBHANGA,0,0,85,0,0,85
BIHAR,DEOGHAR,102,26,1969,213,124,2434
BIHAR,DHANBAD,26,20,679,14,123,862
BIHAR,DUMKA,189,73,6687,596,1439,8984
BIHAR,GARHWA,130,11,2043,274,249,2707
BIHAR,GAYA,157,67,6292,287,1372,8175
BIHAR,GIRIDIH,35,2,2133,38,463,2671
BIHAR,GODDA,10,5,1479,84,105,1683
BIHAR,GOPALGANJ,NA,NA,NA,NA,NA,NA
BIHAR,GUMLA,8,0,260,0,4,272
BIHAR,HAZARIBAG,17,1,402,15,30,465
BIHAR,JAMUI,9,21,1621,36,273,1960
BIHAR,JEHANABAD,16,1,450,16,40,523
BIHAR,KATIHAR,NA,NA,NA,NA,NA,NA
BIHAR,KHAGARIA,0,0,2,0,0,2
BIHAR,KISHANGANJ,NA,NA,NA,NA,NA,NA
BIHAR,KODARMA,3,3,286,15,6,313
BIHAR,LAKHISARAI,1,0,247,0,19,267
BIHAR,LOHARDAGA,0,0,184,6,0,190
BIHAR,MADHEPURA,3,0,0,0,0,3
BIHAR,MADHUBANI,5,1,91,1,3,101
BIHAR,MUNGER,12,2,167,0,292,473
BIHAR,MUZAFFARPUR,2,0,0,2,0,4
BIHAR,NALANDA,47,4,356,30,95,532
BIHAR,NAWADA,111,9,2547,96,241,3004
BIHAR,PAKUR,111,9,2180,53,879,3232
BIHAR,PALAMU,600,10,5894,212,2553,9269
BIHAR,PATNA,14,0,187,8,1,210
BIHAR,PURNIA,0,0,50,0,0,50
BIHAR,RANCHI,12,1,491,85,35,624
BIHAR,ROHTAS,44,1,586,23,16,670
BIHAR,SAHARSA,0,0,0,3,0,3
BIHAR,SAHEBGANJ,59,1,2288,44,225,2617
BIHAR,SAMASTIPUR,0,0,7,1,1,9
BIHAR,SARAN,0,1,46,1,10,58
BIHAR,SHEIKHPURA,27,0,361,13,54,455
BIHAR,SHEOHAR,0,0,8,1,3,12
BIHAR,SINGHBHUM EAST,92,57,923,128,341,1541
BIHAR,SINGHBHUM WEST,14,17,3215,174,946,4366
BIHAR,SITAMARHI,0,0,27,0,0,27
BIHAR,SIWAN,0,0,7,1,0,8
BIHAR,SUPAUL,0,0,0,0,2,2
BIHAR,VAISHALI,0,0,7,0,0,7
GOA,NORTH GOA,10,4,2090,52,286,2442
GOA,SOUTH GOA,4,1,592,4,133,734
GUJARAT,,NA,NA,NA,NA,NA,NA
HARYANA,AMBALA,15,0,384,0,0,399
HARYANA,BHIWANI,17,2,41,0,0,60
HARYANA,FARIDABAD,0,0,0,0,1,1
HARYANA,GURGAON,0,0,16,0,0,16
HARYANA,HISAR,NA,NA,NA,NA,NA,NA
HARYANA,JIND,NA,NA,NA,NA,NA,NA
HARYANA,KAITHAL,NA,NA,NA,NA,NA,NA
HARYANA,KARNAL,NA,NA,NA,NA,NA,NA
HARYANA,KURUKSHETRA,3,0,21,0,0,24
HARYANA,MEHANDERGARH,NA,NA,NA,NA,NA,NA
HARYANA,PANCHKULA,0,0,10,0,0,10
HARYANA,PANIPAT,NA,NA,NA,NA,NA,NA
HARYANA,RIWARI,NA,NA,NA,NA,NA,NA
HARYANA,ROHTAK,NA,NA,NA,NA,NA,NA
HARYANA,SIRSA,NA,NA,NA,NA,NA,NA
HARYANA,SONIPAT,NA,NA,NA,NA,NA,NA
HARYANA,YAMUNA NAGAR,NA,NA,NA,NA,NA,NA
HIMACHAL PRADESH,Bilaspur,1,2,791,1,5,800
HIMACHAL PRADESH,Chamba,1,0,620,0,1,622
HIMACHAL PRADESH,Hamirpur,2,1,170,1,8,182
HIMACHAL PRADESH,Kangra,6,3,2536,26,32,2603
HIMACHAL PRADESH,Kinnaur,1,0,440,0,1,442
HIMACHAL PRADESH,Kullu,1,2,419,0,1,423
HIMACHAL PRADESH,Lahul & Spiti,0,1,443,1,0,445
HIMACHAL PRADESH,Mandi,10,3,3667,9,77,3766
HIMACHAL PRADESH,Shimla,6,3,1172,18,90,1289
HIMACHAL PRADESH,Sirmaur,8,6,1691,53,201,1959
HIMACHAL PRADESH,Solan,14,18,1701,12,47,1792
HIMACHAL PRADESH,Una,0,0,21,0,1,22
JAMMU & KASHMIR,Anantnagh,0,0,1029,0,0,1029
JAMMU & KASHMIR,Baramulla,0,0,625,0,0,625
JAMMU & KASHMIR,Budgam,0,0,504,0,0,504
JAMMU & KASHMIR,Doda,0,0,761,0,467,1228
JAMMU & KASHMIR,Jammu,6,0,4,0,15,25
JAMMU & KASHMIR,Kargil,0,0,494,0,0,494
JAMMU & KASHMIR,Kathua,0,0,370,0,100,470
JAMMU & KASHMIR,Kupwara,0,0,378,0,0,378
JAMMU & KASHMIR,Leh,0,0,671,0,0,671
JAMMU & KASHMIR,Poonch,0,0,290,0,24,314
JAMMU & KASHMIR,Pulwama,0,0,645,0,0,645
JAMMU & KASHMIR,Rajouri,0,0,386,0,346,732
JAMMU & KASHMIR,Srinagar,0,0,939,0,0,939
JAMMU & KASHMIR,Udhampur,0,0,790,78,222,1090
KARNATAKA,BANGALORE RURAL,87,5,1008,2,44,1146
KARNATAKA,BANGALORE URBAN,19,7,376,18,228,648
KARNATAKA,BELGAUM,292,104,2164,663,122,3345
KARNATAKA,BELLARY,34,33,1922,34,752,2775
KARNATAKA,BIDAR,37,8,649,49,45,788
KARNATAKA,BIJAPUR,305,2,1182,1815,489,3793
KARNATAKA,CHIKKAMAGALORE,242,45,251,47,73,658
KARNATAKA,CHITRADURGA,276,46,4334,170,513,5339
KARNATAKA,DAKSHINA KANNADA,183,17,1345,45,528,2118
KARNATAKA,DHARWAR,264,41,4195,592,421,5513
KARNATAKA,GULBARGA,61,22,1845,216,358,2502
KARNATAKA,HASSAN,154,12,1586,36,94,1882
KARNATAKA,KODAGU,0,1,17,8,1,27
KARNATAKA,KOLAR,104,2,1489,26,96,1717
KARNATAKA,MANDYA,4,0,69,1,1,75
KARNATAKA,MYSORE,20,0,330,1,89,440
KARNATAKA,RAICHUR,41,0,923,43,94,1101
KARNATAKA,SHIMOGA,88,37,1060,136,245,1566
KARNATAKA,TUMKUR,85,14,261,2,487,849
KARNATAKA,UTTARA KANNADA,104,41,1724,25,910,2804
KERALA,ALAPUZHA,0,0,34,0,42,76
KERALA,ERANAKULAM,3,0,425,0,29,457
KERALA,IDUKKI,11,7,197,9,66,290
KERALA,KANNUR,5,0,516,20,55,596
KERALA,KASARAGODE,1,2,280,17,98,398
KERALA,KOLLAM,0,3,372,1,100,476
KERALA,KOTTAYAM,0,0,261,4,20,285
KERALA,KOZHIKODE,3,0,252,142,64,461
KERALA,MALAPPURAM,15,1,575,1,217,809
KERALA,PALAKKAD,73,2,1486,617,92,2270
KERALA,PATHANAMTHITTA,0,0,187,0,45,232
KERALA,THIRUVANANTHAPURAM,5,1,2928,1,42,2977
KERALA,THRISSUR,4,2,661,46,38,751
KERALA,WAYANAD,3,1,274,3,22,303
MADHYA PRADESH,BALAGHAT,1784,44,3021,17,1874,6740
MADHYA PRADESH,BASTAR,14,1,302,7,368,692
MADHYA PRADESH,BETUL,14,2,831,9,6,862
MADHYA PRADESH,BHIND,0,0,3,88,0,91
MADHYA PRADESH,BHOPAL,0,0,41,6,0,47
MADHYA PRADESH,BILASPUR,121,25,2306,137,3091,5680
MADHYA PRADESH,CHHATARPUR,6,2,576,0,0,584
MADHYA PRADESH,CHHINDWARA,122,1,473,0,9,605
MADHYA PRADESH,DAMOH,9,0,1165,208,11,1393
MADHYA PRADESH,DATIA,0,0,30,0,0,30
MADHYA PRADESH,DEWAS,1,74,188,34,50,347
MADHYA PRADESH,DHAR,21,0,755,4,8,788
MADHYA PRADESH,DURG,40,10,539,2,327,918
MADHYA PRADESH,GUNA,16,0,1366,507,86,1975
MADHYA PRADESH,GWALIOR,0,0,57,0,3,60
MADHYA PRADESH,HOSHANGABAD,0,0,7,1,0,8
MADHYA PRADESH,INDORE,0,0,411,1,137,549
MADHYA PRADESH,JABALPUR,46,0,172,35,30,283
MADHYA PRADESH,JHABUA,385,44,2364,77,86,2956
MADHYA PRADESH,KHANDWA,0,0,230,3,0,233
MADHYA PRADESH,KHARGONE,64,7,3369,82,8,3530
MADHYA PRADESH,MANDLA,6,0,193,0,42,241
MADHYA PRADESH,MANDSAUR,36,2,579,205,0,822
MADHYA PRADESH,MORENA,70,0,939,0,163,1172
MADHYA PRADESH,NARSIMHAPUR,77,8,125,27,3,240
MADHYA PRADESH,PANNA,0,0,82,13,1,96
MADHYA PRADESH,RAIGARH,23,79,3369,9,764,4244
MADHYA PRADESH,RAIPUR,98,22,1924,13,938,2995
MADHYA PRADESH,RAISEN,9,0,40,44,0,93
MADHYA PRADESH,RAJGARH,1,0,50,24,0,75
MADHYA PRADESH,RAJNANDGAON,13,3,199,1,78,294
MADHYA PRADESH,RATLAM,10,0,715,243,87,1055
MADHYA PRADESH,REWA,1,18,432,0,65,516
MADHYA PRADESH,SAGAR,1,40,592,493,113,1239
MADHYA PRADESH,SATNA,5,8,330,6,74,423
MADHYA PRADESH,SEHORE,0,0,77,0,0,77
MADHYA PRADESH,SEONI,5,2,798,2,0,807
MADHYA PRADESH,SHAHDOL,8,8,621,2,8,647
MADHYA PRADESH,SHAJAPUR,10,9,430,2163,87,2699
MADHYA PRADESH,SHIVPURI,13,14,863,0,20,910
MADHYA PRADESH,SIDHI,1,3,142,5,4,155
MADHYA PRADESH,SURGUJA,55,23,6829,68,565,7540
MADHYA PRADESH,TIKAMGARH,32,0,834,17,18,901
MADHYA PRADESH,UJJAIN,2,0,364,109,25,500
MADHYA PRADESH,VIDISHA,0,1,5,6,0,12
MAHARASHTRA,,NA,NA,NA,NA,NA,NA
MANIPUR,BISHNUPUR,0,0,12,0,0,12
MANIPUR,CHANDEL,0,0,9,0,0,9
MANIPUR,CHURACHANDPUR,0,0,72,0,0,72
MANIPUR,IMPHAL,0,0,26,0,0,26
MANIPUR,SENAPATI,0,0,32,0,0,32
MANIPUR,TAMENGLONG,0,0,37,0,0,37
MANIPUR,THOUBAL,0,0,23,0,0,23
MANIPUR,UKHRUL,0,0,29,0,0,29
MEGHALAYA,EAST GARO HILLS,3,4,980,1,27,1015
MEGHALAYA,EAST KHASI HILLS,19,213,2023,487,285,3027
MEGHALAYA,JAINTIA HILLS,200,259,2046,25,122,2652
MEGHALAYA,RI BHOI DISTRICT,192,253,3758,13,38,4254
MEGHALAYA,SOUTH GARO HILLS,0,0,87,0,0,87
MEGHALAYA,WEST GARO HILLS,49,38,481,1,15,584
MEGHALAYA,WEST KHASI HILLS,7,69,2443,69,57,2645
MIZORAM,AIZAWL,1,3,3557,0,386,3947
MIZORAM,CHHIMTUIPUI,0,0,194,0,0,194
MIZORAM,LUNGLEI,0,6,628,0,0,634
NAGALAND,KOHIMA,0,0,2755,3,0,2758
NAGALAND,MOKOKCHUNG,0,2,1811,0,1,1814
NAGALAND,MON,0,0,784,1,0,785
NAGALAND,PHEK,2,0,4047,0,0,4049
NAGALAND,TUENSANG,0,0,2435,3,0,2438
NAGALAND,WOKHA,3,0,1257,1,0,1261
NAGALAND,ZUNHEBOTO,1,4,948,0,1,954
ORISSA,ANGUL,25,0,177,1,8,211
ORISSA,BALASORE,2,0,66,1,33,102
ORISSA,BARAGARH,5,2,2424,71,5,2507
ORISSA,BHADRAK,0,0,69,0,1,70
ORISSA,BOLANGIR,28,1,610,6,1132,1777
ORISSA,BOUDH,1,0,369,11,3,384
ORISSA,CUTTACK,3,2,573,0,752,1330
ORISSA,DEOGARH,0,3,277,0,11,291
ORISSA,DHENKANAL,15,0,869,0,10,894
ORISSA,GAJAPATI,8,10,489,4,2,513
ORISSA,GANJAM,47,3,3846,19,76,3991
ORISSA,JAGATSINGHPUR,0,0,5,0,0,5
ORISSA,JAJPUR,0,0,194,0,1,195
ORISSA,JHARSUGUDA,0,0,257,2,5,264
ORISSA,KALAHANDI,1,4,777,14,56,852
ORISSA,KENDRAPARA,0,0,55,0,7,62
ORISSA,KEONJHAR,1,0,561,5,88,655
ORISSA,KHURDA,1,0,598,3,28,630
ORISSA,KORAPUT,15,15,1852,20,85,1987
ORISSA,MALKANGIRI,0,7,108,1,4,120
ORISSA,MAYURBHANJ,6,2,809,20,249,1086
ORISSA,NAYAGARH,0,0,330,0,8,338
ORISSA,NOWRANGPUR,0,0,175,0,16,191
ORISSA,NUAPADA,3,5,304,0,590,902
ORISSA,PHULBANI,1,0,302,0,2,305
ORISSA,PURI,2,3,794,1,175,975
ORISSA,RAYAGADA,8,3,2453,9,13,2486
ORISSA,SAMBALPUR,0,0,464,2,14,480
ORISSA,SONEPUR,1,0,276,2,10,289
ORISSA,SUNDARGARH,1,0,210,0,0,211
PUNJAB,AMRITSAR,1,0,12,0,0,13
PUNJAB,BATHINDA,0,2,1,0,0,3
PUNJAB,FARIDKOT,NA,NA,NA,NA,NA,NA
PUNJAB,FATEHGARH SAHIB,0,0,3,0,0,3
PUNJAB,FEROZEPUR,NA,NA,NA,NA,NA,NA
PUNJAB,GURDASPUR,0,1,42,0,0,43
PUNJAB,HOSHIARPUR,0,0,139,4,0,143
PUNJAB,JALANDHAR,NA,NA,NA,NA,NA,NA
PUNJAB,KAPURTHALA,NA,NA,NA,NA,NA,NA
PUNJAB,LUDHIANA,NA,NA,NA,NA,NA,NA
PUNJAB,MANSA,NA,NA,NA,NA,NA,NA
PUNJAB,PATIALA,NA,NA,NA,NA,NA,NA
PUNJAB,ROPAR,5,1,101,3,0,110
PUNJAB,SANGRUR,0,1,78,0,0,79
RAJASTHAN,AJMER,101,5,589,7,47,749
RAJASTHAN,ALWAR,NA,NA,NA,NA,NA,NA
RAJASTHAN,BANSWARA,26,2,155,1,80,264
RAJASTHAN,BARAN,6,1,57,0,17,81
RAJASTHAN,BARMER,NA,NA,NA,NA,NA,NA
RAJASTHAN,BHARATPUR,0,0,3,0,1,4
RAJASTHAN,BHILWARA,25,1,413,12,114,565
RAJASTHAN,BIKANER,1,0,0,0,0,1
RAJASTHAN,BUNDI,0,0,101,1,3,105
RAJASTHAN,CHITTORGARH,0,0,53,0,21,74
RAJASTHAN,CHURU,0,0,0,0,1,1
RAJASTHAN,DAUSA,2,0,23,0,0,25
RAJASTHAN,DHOLPUR,9,1,24,0,3,37
RAJASTHAN,DUNGARPUR,0,0,110,0,5,115
RAJASTHAN,GANGANAGAR,NA,NA,NA,NA,NA,NA
RAJASTHAN,HANUMANGARH,NA,NA,NA,NA,NA,NA
RAJASTHAN,JAIPUR,0,0,34,0,4,38
RAJASTHAN,JAISALMER,NA,NA,NA,NA,NA,NA
RAJASTHAN,JALORE,0,0,0,0,3,3
RAJASTHAN,JHALAWAR,3,0,40,1,16,60
RAJASTHAN,JHUNJHNU,0,0,4,0,0,4
RAJASTHAN,JODHPUR,0,0,4,0,3,7
RAJASTHAN,KOTA,2,0,30,3,30,65
RAJASTHAN,NAGAUR,1,0,6,2,0,9
RAJASTHAN,PALI,2,0,70,1,0,73
RAJASTHAN,RAJSAMAND,1,0,72,1,9,83
RAJASTHAN,SAWAI-MADHOPUR,2,1,72,0,1,76
RAJASTHAN,SIKAR,0,0,18,0,0,18
RAJASTHAN,SIROHI,1,0,41,0,0,42
RAJASTHAN,TONK,8,3,329,17,65,422
RAJASTHAN,UDAIPUR,1,1,170,1,8,181
SIKKIM,EAST SIKKIM,0,0,337,9,2,348
SIKKIM,NORTH SIKKIM,0,0,50,1,0,51
SIKKIM,SOUTH SIKKIM,0,0,238,1,0,239
SIKKIM,WEST SIKKIM,0,0,213,0,3,216
TAMIL NADU,COIMBATORE,0,18,151,1,128,298
TAMIL NADU,CUDDALORE,30,10,5683,82,138,5943
TAMIL NADU,DHARMAPURI,618,439,20945,453,276,22731
TAMIL NADU,DINDIGUL,12,30,3967,104,3971,8084
TAMIL NADU,ERODE,8,50,1482,0,1485,3025
TAMIL NADU,KANCHIPURAM,53,5,582,11,149,800
TAMIL NADU,KANNIYAKUMARI,261,7,2760,3,12,3043
TAMIL NADU,KARUR,2,2,78,0,0,82
TAMIL NADU,MADRAS,NA,NA,NA,NA,NA,NA
TAMIL NADU,MADURAI,0,0,2,0,1,3
TAMIL NADU,NAGAPATTINAM,1,0,10,0,13,24
TAMIL NADU,NAMAKKAL,911,4,2357,5,13,3290
TAMIL NADU,PERAMBALUR,143,1,544,2,0,690
TAMIL NADU,PUDUKOTTAI,124,45,4197,23,38,4427
TAMIL NADU,RAMNATHAPURAM,34,1,1562,3,57,1657
TAMIL NADU,SALEM,60,0,0,0,0,60
TAMIL NADU,SIVAGANGA,108,20,4854,81,1260,6323
TAMIL NADU,THANJAVUR,61,9,548,1,16,635
TAMIL NADU,THE NILGIRIS,NA,NA,NA,NA,NA,NA
TAMIL NADU,THENI,139,0,1873,12,2100,4124
TAMIL NADU,THOOTHUGUDI,5,4,620,0,0,629
TAMIL NADU,TIRUNELVELI,458,4,1948,3,81,2494
TAMIL NADU,TIRUVALLUR,59,11,615,3,154,842
TAMIL NADU,TIRUVANNAMALAI,3828,43,4470,71,599,9011
TAMIL NADU,TIRUVARUR,0,0,66,0,2,68
TAMIL NADU,TRICHIRAPPALLI,28,0,758,1,0,787
TAMIL NADU,VELLORE,9,8,513,0,3,533
TAMIL NADU,VILLUPURAM,258,37,3789,11,59,4154
TAMIL NADU,VIRUDHUNAGAR,96,3,833,0,34,966
TRIPURA,DHALAI,0,0,69,0,6,75
TRIPURA,NORTH,1,0,94,9,43,147
TRIPURA,SOUTH,0,0,191,9,23,223
TRIPURA,WEST,2,0,151,2,0,155
UTTAR PRADESH,AGRA,0,0,1,0,2,3
UTTAR PRADESH,ALIGARH,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,ALLAHABAD,1,0,79,0,1,81
UTTAR PRADESH,ALMORA,23,13,3663,66,497,4262
UTTAR PRADESH,AMBEDKAR NAGAR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,AZAMGARH,0,0,16,0,0,16
UTTAR PRADESH,BADAUN,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,BAHRAICH,0,0,5,0,0,5
UTTAR PRADESH,BALLIA,0,1,20,0,0,21
UTTAR PRADESH,BANDA,8,1,49,0,0,58
UTTAR PRADESH,BARABANKI,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,BAREILLY,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,BASTI,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,BIJNOR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,BULANDSHAHR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,CHAMOLI(GOPESHWAR),75,17,1453,61,224,1830
UTTAR PRADESH,DEHRADUN,7,3,615,11,11,647
UTTAR PRADESH,DEORIA,0,0,1,0,0,1
UTTAR PRADESH,ETAH,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,ETAWAH,0,0,1,0,0,1
UTTAR PRADESH,FAIZABAD,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,FARUKHABAD,0,0,16,0,0,16
UTTAR PRADESH,FATEHPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,FIROZABAD,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,GHAZIABAD,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,GHAZIPUR,0,0,6,0,0,6
UTTAR PRADESH,GONDA,0,1,30,1,0,32
UTTAR PRADESH,GORAKHPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,HAMIRPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,HARDOI,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,HARDWAR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,JALAUN,0,0,67,0,0,67
UTTAR PRADESH,JAUNPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,JHANSI,0,0,48,0,0,48
UTTAR PRADESH,KANPUR DEHAT,0,0,1,0,0,1
UTTAR PRADESH,KANPUR NAGAR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,KHIRI,0,0,5,0,0,5
UTTAR PRADESH,KUSHI NAGAR,0,0,3,0,0,3
UTTAR PRADESH,LALITPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,LUCKNOW,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,MAHOBA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,MAHRAJGANJ,0,0,6,1,0,7
UTTAR PRADESH,MAINPURI,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,MATHURA,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,MAU,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,MEERUT,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,MIRZAPUR,17,2,895,0,0,914
UTTAR PRADESH,MORADABAD,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,MUZAFFER NAGAR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,NAINITAL,46,40,2559,53,604,3302
UTTAR PRADESH,PAURI GARHWAL,12,3,3181,41,190,3427
UTTAR PRADESH,PILIBHIT,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,PITHORAGARH,141,20,2212,18,136,2527
UTTAR PRADESH,PRATAPGARH,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAEBARELY,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,RAMPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SAHARANPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SANT RAVIDAS NAGAR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SHAHJAHANPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SIDDHARTH NAGAR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SITAPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,SONBHADRA,10,1,917,48,30,1006
UTTAR PRADESH,SULTANPUR,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,TEHRI GARHWAL,29,34,3067,87,138,3355
UTTAR PRADESH,UDHAMSINGH NAGAR,20,4,643,7,5,679
UTTAR PRADESH,UNNAO,NA,NA,NA,NA,NA,NA
UTTAR PRADESH,UTTARKASHI,3,10,1377,17,68,1475
UTTAR PRADESH,VARANASI,9,0,80,0,0,89
WEST BENGAL,BANKURA,386,314,11584,58,2031,14373
WEST BENGAL,BIRBHUM,95,16,4318,3,241,4673
WEST BENGAL,BURDWAN,88,12,3259,9,684,4052
WEST BENGAL,COOCHBEHAR,0,0,216,2,1,219
