"","  d. Housing","a",7685.0,8476.0,"na","na","na","","a",3.65598968616,3.77000982978,"na","na","na"
"","  e. Urban development","a",6524.0,6704.0,"na","na","na","","a",3.10366645576,2.98184826556,"na","na","na"
"","  f . Other social services","a",23066.0,25597.0,"na","na","na","","a",10.9732020951,11.385198397,"na","na","na"
"XII","General services",16328.0,1868.0,1801.0,3312.0,4098.0,5933.83,"",1.07024007645,0.888664766916,0.801060370863,1.25613941934,1.65792124672,1.91468365335
"XIII","Total (I to XII)",1525639.0,210203.0,224827.0,263665.0,247177.0,309911.77,"",100.0,100.0,100.0,100.0,100.0,100.0
"","  a. Central Plans",893183.0,126247.0,132262.0,150818.0,104658.0,124342.0,"",58.544845799,60.0595614715,58.8283435708,57.200614416,42.3413181647,40.121741746
"","  b. State Plans",632456.0,78430.0,86756.0,107206.0,142519.0,185569.77,"",41.455154201,37.3115512148,38.5878920236,40.6599283181,57.6586818353,59.878258254
"","  c. Union Territory Plans b","na",5526.0,5809.0,5641.0,"na","na","","na",2.62888731369,2.58376440552,2.13945726585,"na","na"
"Source : Planning Commission.","","","","","","","","","","","","","",""
"RE  Revised Estimates","","","","","","","","","","","","","",""
"na   Not available","","","","","","","","","","","","","",""
"    a Tenth Plan allocations have been made broad sector-wise","","","","","","","","","","","","","",""
"    b Some U.T. Outlays included in State Outlays","","","","","","","","","","","","","",""
