-----
{
 "description": "The table refers to district wise dugwells according to water distribution system. It has been sourced from 2nd census of Minor Irrigation Scheme (1993-94) from Ministry of Water Resources.", 
 "file_name": "Statedgwltab1.8.csv", 
 "title": "Download CSV for District wise Dugwells according to water distribution system for 2nd census of minor irrigation schemes", 
 "url": "http://data.gov.in/sites/default/files/Statedgwltab1.8.csv"
}
-----
"State","District","Sprinkler","Drip Irrigation","Open channel","Under ground channel","Others","Total"
"ANDHRA PRADESH","WEST GODAVARI",55,62,14947,32,226,15322
"ARUNACHAL PRADESH","CHANGLANG",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","DIBANG VALLEY",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","EAST KAMENG",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","EAST SIANG",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","LOHIT",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","LOWER SUBANSIRI",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","PAPUM PARE",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","TAWANG",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","TIRAP",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","UPPER SIANG",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","UPPER SUBANSIRI",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","WEST KAMENG",NA,NA,NA,NA,NA,NA
"ARUNACHAL PRADESH","WEST SIANG",NA,NA,NA,NA,NA,NA
"ASSAM","BARPETA",NA,NA,NA,NA,NA,NA
"ASSAM","BONGAIGAON",NA,NA,NA,NA,NA,NA
"ASSAM","CACHAR",NA,NA,NA,NA,NA,NA
"ASSAM","DARRANG",NA,NA,NA,NA,NA,NA
"ASSAM","DHEMAJI",NA,NA,NA,NA,NA,NA
"ASSAM","DHUBRI",0,0,20,0,0,20
"ASSAM","DIBRUGARH",NA,NA,NA,NA,NA,NA
"ASSAM","GOALPARA",0,0,1,0,0,1
"ASSAM","GOLAGHAT",NA,NA,NA,NA,NA,NA
"ASSAM","HAILAKANDI",NA,NA,NA,NA,NA,NA
"ASSAM","JORHAT",NA,NA,NA,NA,NA,NA
"ASSAM","KAMRUP",NA,NA,NA,NA,NA,NA
"ASSAM","KARBI ANGLONG",NA,NA,NA,NA,NA,NA
"ASSAM","KARIMGANJ",NA,NA,NA,NA,NA,NA
"ASSAM","KOKRAJHAR",NA,NA,NA,NA,NA,NA
"ASSAM","LAKHIMPUR",0,0,4,0,0,4
"ASSAM","MARIGAON",0,0,2,0,0,2
"ASSAM","NAGAON",NA,NA,NA,NA,NA,NA
"ASSAM","NALBARI",NA,NA,NA,NA,NA,NA
"ASSAM","NORTH CACHAR HILLS",NA,NA,NA,NA,NA,NA
"ASSAM","SIBSAGAR",0,0,2,0,0,2
"ASSAM","SONITPUR",0,0,7,0,2,9
"ASSAM","TINSUKIA",NA,NA,NA,NA,NA,NA
"BIHAR","ARARIA",0,0,5,0,0,5
"BIHAR","AURANGABAD",202,86,7352,152,1264,9056
"BIHAR","BANKA",7,54,5559,131,954,6705
"BIHAR","BEGUSARAI",0,0,37,0,1,38
"BIHAR","BHABUA",80,36,6259,32,524,6931
"BIHAR","BHAGALPUR",26,8,3732,41,257,4064
"BIHAR","BHOJPUR",33,17,3266,65,381,3762
"BIHAR","BOKARO",33,2,7551,289,38,7913
"BIHAR","BUXAR",65,65,1138,14,831,2113
"BIHAR","CHAMPARAN EAST",0,0,30,0,0,30
"BIHAR","CHAMPARAN WEST",0,0,12,0,0,12
"BIHAR","CHATRA",52,96,11158,134,760,12200
"BIHAR","DARBHANGA",1,0,11,8,0,20
"BIHAR","DEOGHAR",87,32,7523,419,384,8445
"BIHAR","DHANBAD",44,15,2075,72,383,2589
"BIHAR","DUMKA",466,33,22329,678,5961,29467
"BIHAR","GARHWA",143,10,12314,537,360,13364
"BIHAR","GAYA",205,95,16275,375,1917,18867
"BIHAR","GIRIDIH",108,18,18761,159,3320,22366
"BIHAR","GODDA",49,19,6414,151,672,7305
"BIHAR","GOPALGANJ",22,3,2042,32,2,2101
"BIHAR","GUMLA",246,31,30824,331,914,32346
"BIHAR","HAZARIBAG",663,62,29590,194,1371,31880
"BIHAR","JAMUI",163,34,5254,102,294,5847
"BIHAR","JEHANABAD",33,8,3194,17,95,3347
"BIHAR","KATIHAR",0,0,2,0,0,2
"BIHAR","KHAGARIA",0,0,6,0,0,6
"BIHAR","KISHANGANJ",0,0,1,0,0,1
"BIHAR","KODARMA",118,27,9516,40,52,9753
"BIHAR","LAKHISARAI",3,9,508,46,43,609
"BIHAR","LOHARDAGA",23,61,15380,45,103,15612
"BIHAR","MADHEPURA",0,0,2,0,0,2
"BIHAR","MADHUBANI",0,0,43,0,16,59
"BIHAR","MUNGER",8,6,2014,61,39,2128
"BIHAR","MUZAFFARPUR",432,1,1008,7,12,1460
"BIHAR","NALANDA",300,325,19775,204,1851,22455
"BIHAR","NAWADA",351,17,5133,212,174,5887
"BIHAR","PAKUR",13,3,737,11,118,882
"BIHAR","PALAMU",168,84,17674,304,4555,22785
"BIHAR","PATNA",177,4,6385,35,457,7058
"BIHAR","PURNIA",0,0,3,0,0,3
"BIHAR","RANCHI",297,1150,33921,408,3595,39371
"BIHAR","ROHTAS",591,71,5877,110,436,7085
"BIHAR","SAHARSA",NA,NA,NA,NA,NA,NA
"BIHAR","SAHEBGANJ",24,5,1793,30,252,2104
"BIHAR","SAMASTIPUR",0,0,23,0,0,23
"BIHAR","SARAN",394,6,2211,19,252,2882
"BIHAR","SHEIKHPURA",0,9,422,6,107,544
"BIHAR","SHEOHAR",NA,NA,NA,NA,NA,NA
"BIHAR","SINGHBHUM EAST",26,11,1666,96,550,2349
"BIHAR","SINGHBHUM WEST",16,42,3800,113,791,4762
"BIHAR","SITAMARHI",0,0,10,0,0,10
"BIHAR","SIWAN",69,4,10757,47,134,11011
"BIHAR","SUPAUL",NA,NA,NA,NA,NA,NA
"BIHAR","VAISHALI",7,0,1558,1,16,1582
"GOA","NORTH GOA",279,52,1910,103,509,2853
"GOA","SOUTH GOA",183,21,428,93,397,1122
"GUJARAT","",NA,NA,NA,NA,NA,NA
"HARYANA","AMBALA",92,11,1625,0,3,1731
"HARYANA","BHIWANI",3081,89,1335,2,5,4512
"HARYANA","FARIDABAD",NA,NA,NA,NA,NA,NA
"HARYANA","GURGAON",25,234,3299,269,279,4106
"HARYANA","HISAR",0,19,130,0,6,155
"HARYANA","JIND",NA,NA,NA,NA,NA,NA
"HARYANA","KAITHAL",44,21,1992,2553,182,4792
"HARYANA","KARNAL",2,9,2100,0,0,2111
"HARYANA","KURUKSHETRA",NA,NA,NA,NA,NA,NA
"HARYANA","MEHANDERGARH",1903,327,116,1,0,2347
"HARYANA","PANCHKULA",0,0,46,0,0,46
"HARYANA","PANIPAT",1,3,439,0,0,443
"HARYANA","RIWARI",718,36,555,24,49,1382
"HARYANA","ROHTAK",187,2,1253,54,10,1506
"HARYANA","SIRSA",99,6,1721,6,98,1930
"HARYANA","SONIPAT",0,0,124,0,0,124
"HARYANA","YAMUNA NAGAR",6,5,1243,1,0,1255
"HIMACHAL PRADESH","Bilaspur",0,0,34,8,3,45
"HIMACHAL PRADESH","Chamba",NA,NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Hamirpur",3,1,96,3,19,122
"HIMACHAL PRADESH","Kangra",0,0,271,2,24,297
"HIMACHAL PRADESH","Kinnaur",NA,NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Kullu",0,0,12,0,1,13
"HIMACHAL PRADESH","Lahul & Spiti",NA,NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Mandi",0,0,17,3,5,25
"HIMACHAL PRADESH","Shimla",NA,NA,NA,NA,NA,NA
"HIMACHAL PRADESH","Sirmaur",0,0,150,17,1,168
"HIMACHAL PRADESH","Solan",1,1,581,11,2,596
"HIMACHAL PRADESH","Una",2,1,449,1,3,456
"JAMMU & KASHMIR","Anantnagh",NA,NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Baramulla",0,0,0,0,183,183
"JAMMU & KASHMIR","Budgam",0,0,0,0,97,97
"JAMMU & KASHMIR","Doda",NA,NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Jammu",0,0,58,11,32,101
"JAMMU & KASHMIR","Kargil",NA,NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Kathua",0,0,255,0,20,275
"JAMMU & KASHMIR","Kupwara",NA,NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Leh",NA,NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Poonch",NA,NA,NA,NA,NA,NA
"JAMMU & KASHMIR","Pulwama",0,0,0,0,68,68
"JAMMU & KASHMIR","Rajouri",0,0,2,0,3,5
"JAMMU & KASHMIR","Srinagar",0,0,0,0,687,687
"JAMMU & KASHMIR","Udhampur",0,0,7,0,2,9
"KARNATAKA","BANGALORE RURAL",483,35,9150,415,1687,11770
"KARNATAKA","BANGALORE URBAN",350,92,1066,36,911,2455
"KARNATAKA","BELGAUM",3104,389,41649,6577,2871,54590
"KARNATAKA","BELLARY",61,11,3272,287,947,4578
"KARNATAKA","BIDAR",882,227,13236,1048,1464,16857
"KARNATAKA","BIJAPUR",1058,368,30039,1337,5222,38024
"KARNATAKA","CHIKKAMAGALORE",336,68,1431,136,615,2586
"KARNATAKA","CHITRADURGA",262,32,9938,431,580,11243
"KARNATAKA","DAKSHINA KANNADA",6798,677,12754,841,9774,30844
"KARNATAKA","DHARWAR",317,37,4398,353,989,6094
"KARNATAKA","GULBARGA",1122,103,16606,866,1624,20321
"KARNATAKA","HASSAN",192,59,1718,397,298,2664
"KARNATAKA","KODAGU",5,1,132,4,34,176
"KARNATAKA","KOLAR",1125,102,16840,865,7642,26574
"KARNATAKA","MANDYA",350,81,6254,1326,1174,9185
"KARNATAKA","MYSORE",425,273,12666,1171,1167,15702
"KARNATAKA","RAICHUR",495,105,13419,1976,1195,17190
"KARNATAKA","SHIMOGA",351,220,3523,323,1352,5769
"KARNATAKA","TUMKUR",1312,259,21235,814,7211,30831
"KARNATAKA","UTTARA KANNADA",1509,1117,5438,374,5968,14406
"KERALA","ALAPUZHA",3,21,587,16,2387,3014
"KERALA","ERANAKULAM",96,155,10353,60,3998,14662
"KERALA","IDUKKI",415,410,368,7,3382,4582
"KERALA","KANNUR",91,66,2383,3005,6114,11659
"KERALA","KASARAGODE",175,13,3145,414,831,4578
"KERALA","KOLLAM",20,284,4,1922,169,2399
"KERALA","KOTTAYAM",11,24,799,948,6853,8635
"KERALA","KOZHIKODE",18,108,2862,3834,2687,9509
"KERALA","MALAPPURAM",21,28,6797,295,2438,9579
"KERALA","PALAKKAD",13,28,4139,645,972,5797
"KERALA","PATHANAMTHITTA",67,240,64,229,4228,4828
"KERALA","THIRUVANANTHAPURAM",226,197,1613,2398,3728,8162
"KERALA","THRISSUR",138,67,33292,2818,2430,38745
"KERALA","WAYANAD",38,42,285,151,30,546
"MADHYA PRADESH","BALAGHAT",1608,23,3530,37,3107,8305
"MADHYA PRADESH","BASTAR",100,27,4819,16,1477,6439
"MADHYA PRADESH","BETUL",1106,263,39861,1838,1232,44300
"MADHYA PRADESH","BHIND",155,424,9800,5,538,10922
"MADHYA PRADESH","BHOPAL",31,1,1775,5204,58,7069
"MADHYA PRADESH","BILASPUR",355,90,5657,162,4047,10311
"MADHYA PRADESH","CHHATARPUR",889,137,39298,845,57,41226
"MADHYA PRADESH","CHHINDWARA",2228,55,27530,884,265,30962
"MADHYA PRADESH","DAMOH",444,32,4252,5064,144,9936
"MADHYA PRADESH","DATIA",100,14,12989,86,605,13794
"MADHYA PRADESH","DEWAS",1579,135,20806,5232,2458,30210
"MADHYA PRADESH","DHAR",987,212,31162,7379,2414,42154
"MADHYA PRADESH","DURG",185,45,4345,49,3881,8505
"MADHYA PRADESH","GUNA",727,202,12008,823,3613,17373
"MADHYA PRADESH","GWALIOR",115,39,14578,88,106,14926
"MADHYA PRADESH","HOSHANGABAD",768,48,19534,2743,339,23432
"MADHYA PRADESH","INDORE",276,72,9330,5190,479,15347
"MADHYA PRADESH","JABALPUR",5607,31,4144,407,618,10807
"MADHYA PRADESH","JHABUA",1282,97,9404,2575,1946,15304
"MADHYA PRADESH","KHANDWA",3493,74,44645,5709,531,54452
"MADHYA PRADESH","KHARGONE",1059,123,60343,5067,713,67305
"MADHYA PRADESH","MANDLA",300,6,1329,95,307,2037
"MADHYA PRADESH","MANDSAUR",1916,319,113289,6641,1372,123537
"MADHYA PRADESH","MORENA",145,74,17373,0,760,18352
"MADHYA PRADESH","NARSIMHAPUR",9418,494,4776,2610,1286,18584
"MADHYA PRADESH","PANNA",71,25,4466,342,131,5035
"MADHYA PRADESH","RAIGARH",189,15,10107,14,1760,12085
"MADHYA PRADESH","RAIPUR",586,165,21817,177,9816,32561
"MADHYA PRADESH","RAISEN",542,19,867,6129,43,7600
"MADHYA PRADESH","RAJGARH",384,47,45245,6886,208,52770
"MADHYA PRADESH","RAJNANDGAON",334,70,3731,142,1836,6113
"MADHYA PRADESH","RATLAM",706,799,35907,7959,1201,46572
"MADHYA PRADESH","REWA",131,55,9713,36,746,10681
"MADHYA PRADESH","SAGAR",177,271,10009,16334,1009,27800
"MADHYA PRADESH","SATNA",173,338,11280,118,1652,13561
"MADHYA PRADESH","SEHORE",185,33,12547,14174,93,27032
"MADHYA PRADESH","SEONI",470,49,9506,205,1264,11494
"MADHYA PRADESH","SHAHDOL",72,103,4782,64,529,5550
"MADHYA PRADESH","SHAJAPUR",394,114,22555,17126,2726,42915
"MADHYA PRADESH","SHIVPURI",448,351,43535,113,745,45192
"MADHYA PRADESH","SIDHI",49,19,7468,195,443,8174
"MADHYA PRADESH","SURGUJA",346,437,32186,48,6417,39434
"MADHYA PRADESH","TIKAMGARH",483,183,42649,52,251,43618
"MADHYA PRADESH","UJJAIN",175,74,15625,15999,724,32597
"MADHYA PRADESH","VIDISHA",70,99,2643,6998,256,10066
"MAHARASHTRA","",NA,NA,NA,NA,NA,NA
"MANIPUR","BISHNUPUR",NA,NA,NA,NA,NA,NA
"MANIPUR","CHANDEL",NA,NA,NA,NA,NA,NA
"MANIPUR","CHURACHANDPUR",NA,NA,NA,NA,NA,NA
"MANIPUR","IMPHAL",NA,NA,NA,NA,NA,NA
"MANIPUR","SENAPATI",NA,NA,NA,NA,NA,NA
"MANIPUR","TAMENGLONG",NA,NA,NA,NA,NA,NA
"MANIPUR","THOUBAL",NA,NA,NA,NA,NA,NA
"MANIPUR","UKHRUL",NA,NA,NA,NA,NA,NA
"MEGHALAYA","EAST GARO HILLS",NA,NA,NA,NA,NA,NA
"MEGHALAYA","EAST KHASI HILLS",NA,NA,NA,NA,NA,NA
"MEGHALAYA","JAINTIA HILLS",NA,NA,NA,NA,NA,NA
"MEGHALAYA","RI BHOI DISTRICT",NA,NA,NA,NA,NA,NA
"MEGHALAYA","SOUTH GARO HILLS",0,0,2,0,0,2
"MEGHALAYA","WEST GARO HILLS",NA,NA,NA,NA,NA,NA
"MEGHALAYA","WEST KHASI HILLS",NA,NA,NA,NA,NA,NA
"MIZORAM","AIZAWL",0,51,130,6,96,283
"MIZORAM","CHHIMTUIPUI",0,0,31,0,0,31
"MIZORAM","LUNGLEI",0,143,20,1,12,176
"NAGALAND","KOHIMA",0,0,0,3,517,520
"NAGALAND","MOKOKCHUNG",0,0,0,0,10,10
"NAGALAND","MON",NA,NA,NA,NA,NA,NA
"NAGALAND","PHEK",NA,NA,NA,NA,NA,NA
"NAGALAND","TUENSANG",NA,NA,NA,NA,NA,NA
"NAGALAND","WOKHA",NA,NA,NA,NA,NA,NA
"NAGALAND","ZUNHEBOTO",NA,NA,NA,NA,NA,NA
"ORISSA","ANGUL",234,42,17629,47,677,18629
"ORISSA","BALASORE",0,1,868,5,1764,2638
"ORISSA","BARAGARH",26,7,14719,86,154,14992
"ORISSA","BHADRAK",1,1,334,2,93,431
"ORISSA","BOLANGIR",384,112,39750,53,12875,53174
"ORISSA","BOUDH",9,6,8747,332,1261,10355
"ORISSA","CUTTACK",8,13,9771,12,1193,10997
"ORISSA","DEOGARH",9,6,6283,6,12,6316
"ORISSA","DHENKANAL",59,18,9141,10,262,9490
"ORISSA","GAJAPATI",129,7,3360,19,602,4117
"ORISSA","GANJAM",699,107,28977,71,566,30420
"ORISSA","JAGATSINGHPUR",8,1,739,2,42,792
"ORISSA","JAJPUR",1,0,2414,8,40,2463
"ORISSA","JHARSUGUDA",23,6,6030,15,2,6076
"ORISSA","KALAHANDI",14,22,12625,27,1602,14290
"ORISSA","KENDRAPARA",2,1,246,2,38,289
"ORISSA","KEONJHAR",38,76,6301,44,10902,17361
"ORISSA","KHURDA",40,14,8383,16,5116,13569
"ORISSA","KORAPUT",16,24,4623,44,1071,5778
"ORISSA","MALKANGIRI",4,5,1217,6,117,1349
"ORISSA","MAYURBHANJ",8,4,2183,38,8172,10405
"ORISSA","NAYAGARH",26,27,13552,29,621,14255
"ORISSA","NOWRANGPUR",6,20,8769,1,527,9323
"ORISSA","NUAPADA",9,1,394,16,13240,13660
"ORISSA","PHULBANI",12,5,5822,9,81,5929
"ORISSA","PURI",0,2,794,29,197,1022
"ORISSA","RAYAGADA",2,0,1848,9,149,2008
"ORISSA","SAMBALPUR",23,10,13035,19,191,13278
"ORISSA","SONEPUR",54,13,10485,5,501,11058
"ORISSA","SUNDARGARH",16,19,18108,140,350,18633
"PUNJAB","AMRITSAR",22,28,1384,0,0,1434
"PUNJAB","BATHINDA",8,8,350,0,0,366
"PUNJAB","FARIDKOT",2,1,503,0,0,506
"PUNJAB","FATEHGARH SAHIB",0,0,124,1,0,125
"PUNJAB","FEROZEPUR",0,0,344,0,0,344
"PUNJAB","GURDASPUR",11,26,617,1,1,656
"PUNJAB","HOSHIARPUR",22,15,667,0,0,704
"PUNJAB","JALANDHAR",13,22,1425,2,4,1466
"PUNJAB","KAPURTHALA",23,13,748,1,1,786
"PUNJAB","LUDHIANA",16,2,679,10,0,707
"PUNJAB","MANSA",8,24,533,0,0,565
"PUNJAB","PATIALA",0,1,148,0,0,149
"PUNJAB","ROPAR",16,45,2259,7,7,2334
"PUNJAB","SANGRUR",17,19,1490,1,2,1529
"RAJASTHAN","AJMER",8954,195,33135,984,5707,48975
"RAJASTHAN","ALWAR",1202,253,49671,637,13848,65611
"RAJASTHAN","BANSWARA",1729,229,6345,409,3432,12144
"RAJASTHAN","BARAN",7904,214,13234,792,1740,23884
"RAJASTHAN","BARMER",3275,258,9125,583,193,13434
"RAJASTHAN","BHARATPUR",542,45,3594,137,8167,12485
"RAJASTHAN","BHILWARA",9154,675,68282,1560,19798,99469
"RAJASTHAN","BIKANER",183,35,2,0,1,221
"RAJASTHAN","BUNDI",895,111,17311,228,3601,22146
"RAJASTHAN","CHITTORGARH",10262,716,60872,768,7215,79833
"RAJASTHAN","CHURU",857,813,172,12,0,1854
"RAJASTHAN","DAUSA",5238,129,29247,471,1355,36440
"RAJASTHAN","DHOLPUR",1946,66,13501,42,660,16215
"RAJASTHAN","DUNGARPUR",95,44,13007,418,2417,15981
"RAJASTHAN","GANGANAGAR",NA,NA,NA,NA,NA,NA
"RAJASTHAN","HANUMANGARH",3,21,1064,1,0,1089
"RAJASTHAN","JAIPUR",6484,656,78408,2434,21671,109653
"RAJASTHAN","JAISALMER",3,1,167,40,1,212
"RAJASTHAN","JALORE",6349,1192,29585,1696,4392,43214
"RAJASTHAN","JHALAWAR",8364,345,42996,460,5756,57921
"RAJASTHAN","JHUNJHNU",16371,3512,6404,307,1025,27619
"RAJASTHAN","JODHPUR",3114,117,5684,621,973,10509
"RAJASTHAN","KOTA",216,42,10733,436,4038,15465
"RAJASTHAN","NAGAUR",8844,410,14074,640,1868,25836
"RAJASTHAN","PALI",2520,158,34510,474,4517,42179
"RAJASTHAN","RAJSAMAND",4254,230,40947,333,3350,49114
"RAJASTHAN","SAWAI-MADHOPUR",4646,920,32844,507,9808,48725
"RAJASTHAN","SIKAR",25120,935,16221,3247,402,45925
"RAJASTHAN","SIROHI",1057,54,13860,326,299,15596
"RAJASTHAN","TONK",7426,216,29913,639,4345,42539
"RAJASTHAN","UDAIPUR",2129,329,41006,895,14430,58789
"SIKKIM","EAST SIKKIM",NA,NA,NA,NA,NA,NA
"SIKKIM","NORTH SIKKIM",NA,NA,NA,NA,NA,NA
"SIKKIM","SOUTH SIKKIM",NA,NA,NA,NA,NA,NA
"SIKKIM","WEST SIKKIM",NA,NA,NA,NA,NA,NA
"TAMIL NADU","COIMBATORE",3449,833,66479,6091,8387,85239
"TAMIL NADU","CUDDALORE",302,11,10257,206,499,11275
"TAMIL NADU","DHARMAPURI",2981,1544,80053,4179,9113,97870
"TAMIL NADU","DINDIGUL",1507,110,60331,2008,5699,69655
"TAMIL NADU","ERODE",2100,1018,92110,3851,1746,100825
"TAMIL NADU","KANCHIPURAM",2618,662,38925,642,1373,44220
"TAMIL NADU","KANNIYAKUMARI",396,7,1276,21,670,2370
"TAMIL NADU","KARUR",2676,220,30307,521,550,34274
"TAMIL NADU","MADRAS",NA,NA,NA,NA,NA,NA
"TAMIL NADU","MADURAI",4189,632,30518,125,3110,38574
"TAMIL NADU","NAGAPATTINAM",438,101,7097,240,726,8602
"TAMIL NADU","NAMAKKAL",2072,106,31114,286,7116,40694
"TAMIL NADU","PERAMBALUR",3054,435,38003,1846,2054,45392
"TAMIL NADU","PUDUKOTTAI",434,56,32380,129,751,33750
"TAMIL NADU","RAMNATHAPURAM",128,67,4648,164,997,6004
"TAMIL NADU","SALEM",8787,469,38372,460,13173,61261
"TAMIL NADU","SIVAGANGA",304,90,10385,12,427,11218
"TAMIL NADU","THANJAVUR",238,32,4786,48,132,5236
"TAMIL NADU","THE NILGIRIS",212,0,1,1,42,256
"TAMIL NADU","THENI",756,71,13997,1264,2758,18846
"TAMIL NADU","THOOTHUGUDI",885,226,18345,832,1306,21594
"TAMIL NADU","TIRUNELVELI",4796,534,60211,212,2839,68592
"TAMIL NADU","TIRUVALLUR",460,104,21408,330,1014,23316
"TAMIL NADU","TIRUVANNAMALAI",19145,2283,116534,3795,2375,144132
"TAMIL NADU","TIRUVARUR",1,1,57,10,0,69
"TAMIL NADU","TRICHIRAPPALLI",1914,986,59137,976,1179,64192
"TAMIL NADU","VELLORE",3542,596,89525,973,1855,96491
"TAMIL NADU","VILLUPURAM",4788,1213,122620,2288,4227,135136
"TAMIL NADU","VIRUDHUNAGAR",1949,158,37277,342,979,40705
"TRIPURA","DHALAI",0,0,102,14,0,116
"TRIPURA","NORTH",0,0,33,0,0,33
"TRIPURA","SOUTH",26,0,301,2,326,655
"TRIPURA","WEST",0,0,0,0,1,1
"UTTAR PRADESH","AGRA",14,5,5813,2,76,5910
"UTTAR PRADESH","ALIGARH",3,4,260,0,2,269
"UTTAR PRADESH","ALLAHABAD",31,14,3138,24,183,3390
"UTTAR PRADESH","ALMORA",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","AMBEDKAR NAGAR",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","AZAMGARH",1,0,117,0,3,121
"UTTAR PRADESH","BADAUN",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","BAHRAICH",1,0,172,482,5,660
"UTTAR PRADESH","BALLIA",65,0,365,2,65,497
"UTTAR PRADESH","BANDA",310,24,6094,2,118,6548
"UTTAR PRADESH","BARABANKI",1551,7,151,0,38,1747
"UTTAR PRADESH","BAREILLY",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","BASTI",321,13,762,2,17,1115
"UTTAR PRADESH","BIJNOR",0,2,277,0,0,279
"UTTAR PRADESH","BULANDSHAHR",0,0,98,0,0,98
"UTTAR PRADESH","CHAMOLI(GOPESHWAR)",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","DEHRADUN",1,1,25,8,0,35
"UTTAR PRADESH","DEORIA",288,147,2663,155,105,3358
"UTTAR PRADESH","ETAH",626,0,1085,5,104,1820
"UTTAR PRADESH","ETAWAH",14,6,523,1,70,614
"UTTAR PRADESH","FAIZABAD",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","FARUKHABAD",0,0,57,0,0,57
"UTTAR PRADESH","FATEHPUR",75,25,500,0,955,1555
"UTTAR PRADESH","FIROZABAD",15,3,1121,3,289,1431
"UTTAR PRADESH","GHAZIABAD",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","GHAZIPUR",136,1,230,1,63,431
"UTTAR PRADESH","GONDA",0,0,164,0,564,728
"UTTAR PRADESH","GORAKHPUR",7,2,2286,11,37,2343
"UTTAR PRADESH","HAMIRPUR",12,51,1916,6,235,2220
"UTTAR PRADESH","HARDOI",3,127,1011,46,0,1187
"UTTAR PRADESH","HARDWAR",0,0,254,0,0,254
"UTTAR PRADESH","JALAUN",26,42,3174,13,130,3385
"UTTAR PRADESH","JAUNPUR",265,2,1393,3,327,1990
"UTTAR PRADESH","JHANSI",392,77,27920,10,7670,36069
"UTTAR PRADESH","KANPUR DEHAT",0,0,93,0,0,93
"UTTAR PRADESH","KANPUR NAGAR",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","KHIRI",NA,NA,NA,NA,NA,NA
"UTTAR PRADESH","KUSHI NAGAR",26,27,557,0,277,887
"UTTAR PRADESH","LALITPUR",243,404,22482,33,599,23761
"UTTAR PRADESH","LUCKNOW",6,7,720,0,13,746
"UTTAR PRADESH","MAHOBA",82,26,12354,11,346,12819
"UTTAR PRADESH","MAHRAJGANJ",30,0,278,0,3,311
